종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"005960","동부건설","3825","0","0.00",,,"961","3.98","25181","0.15","300","7.84"
"005965","동부건설우","20150","-50","-0.25",,,,,,,"350","1.74"
"026960","동서","27350","800","3.01","1468","18.63",,,"16296","1.68","780","2.85"
"002210","동성제약","4630","-50","-1.07",,,,,"1741","2.66","0","0.00"
"102260","동성케미컬","3745","-55","-1.45","681","5.50",,,"8060","0.46","200","5.34"
"000640","동아쏘시오홀딩스","109800","3900","3.68","9277","11.84","12561","8.74","161977","0.68","2200","2.00"
"170900","동아에스티","58800","1300","2.26","1286","45.72","4113","14.30","76497","0.77","700","1.19"
"028100","동아지질","13560","40","0.30","742","18.27",,,"16818","0.81","500","3.69"
"001520","동양","694","-6","-0.86","95","7.31",,,"4135","0.17","40","5.76"
"001527","동양2우B","8890","-910","-9.29",,,,,,,"150","1.69"
"084670","동양고속","7350","-70","-0.94",,,,,"26339","0.28","0","0.00"
"082640","동양생명","4490","-65","-1.43","1736","2.59","1916","2.34","18628","0.24","400","8.91"
"001525","동양우","4340","80","1.88",,,,,,,"90","2.07"
"008970","동양철관","650","1","0.15",,,,,"733","0.89","0","0.00"
"092780","동양피스톤","4680","-10","-0.21","588","7.96",,,"9676","0.48","100","2.14"
"049770","동원F&B","31050","-400","-1.27","5641","5.50","6720","4.62","50436","0.62","800","2.58"
"018500","동원금속","1905","78","4.27","391","4.87",,,"2279","0.84","50","2.62"
"006040","동원산업 [락]","36950","850","2.35","5671","6.52","6972","5.30","68077","0.54","1100","2.98"
"030720","동원수산","5090","90","1.80",,,,,"9186","0.55","0","0.00"
"014820","동원시스템즈","40300","-300","-0.74","2194","18.37","2475","16.28","26401","1.53","600","1.49"
"014825","동원시스템즈우","19820","-20","-0.10",,,,,,,"650","3.28"
"111380","동인기연","18260","-80","-0.44","4321","4.23","3508","5.20","21533","0.85","560","3.07"
"163560","동일고무벨트","6780","60","0.89","689","9.84",,,"15848","0.43","150","2.21"
"004890","동일산업","39550","500","1.28",,,,,"189318","0.21","1000","2.53"
"002690","동일제강","1297","-3","-0.23",,,,,"7894","0.16","0","0.00"
"000020","동화약품","6300","90","1.45","991","6.36",,,"13413","0.47","180","2.86"
"000150","두산","255000","0","0.00",,,"11045","23.09","91241","2.79","2000","0.78"
"000157","두산2우B","101100","-1400","-1.37",,,,,,,"2000","1.98"
"454910","두산로보틱스","52300","1600","3.16",,,,,"6770","7.73","0","0.00"
"241560","두산밥캣","41900","-1700","-3.90","9203","4.55","5876","7.13","59457","0.70","1600","3.82"
"034020","두산에너빌리티","17550","-70","-0.40","87","201.72","693","25.33","11113","1.58","0","0.00"
"000155","두산우","105300","-1100","-1.03",,,,,,,"2050","1.95"
"336260","두산퓨얼셀","15960","80","0.50",,,"172","93.02","6265","2.55","0","0.00"
"33626K","두산퓨얼셀1우","4800","5","0.10",,,,,,,"0","0.00"
"33626L","두산퓨얼셀2우B","7720","-20","-0.26",,,,,,,"0","0.00"
"016740","두올","3130","5","0.16","668","4.69",,,"6856","0.46","120","3.83"
"192650","드림텍","7270","140","1.96","227","32.03","674","10.79","6003","1.21","200","2.75"
"024090","디씨엠","11370","-130","-1.13",,,,,"27193","0.42","150","1.32"
"003160","디아이","14480","660","4.78","122","118.69","2283","6.34","5836","2.48","100","0.69"
"092200","디아이씨","3680","30","0.82","954","3.86",,,"3463","1.06","0","0.00"
"013570","디와이","3875","15","0.39","737","5.26",,,"14212","0.27","150","3.87"
"210540","디와이파워","11080","10","0.09","2491","4.45",,,"23912","0.46","400","3.61"
"032350","롯데관광개발","7650","-110","-1.42",,,,,"913","8.38","0","0.00"
"089860","롯데렌탈","29950","50","0.17","3275","9.15","4476","6.69","37351","0.80","1200","4.01"
"000400","롯데손해보험","2015","-15","-0.74","966","2.09",,,"4064","0.50","0","0.00"
"023530","롯데쇼핑","54100","-900","-1.64","5794","9.34","8641","6.26","335809","0.16","3800","7.02"
"020150","롯데에너지머티리얼즈","23600","0","0.00",,,"298","79.21","31088","0.76","200","0.85"
"280360","롯데웰푸드","111600","300","0.27","7978","13.99","14036","7.95","232340","0.48","3000","2.69"
"286940","롯데이노베이트","19370","470","2.49","2776","6.98","2365","8.19","27576","0.70","1000","5.16"
"004000","롯데정밀화학","39350","200","0.51","7147","5.51","6560","6.00","93569","0.42","2000","5.08"
"004990","롯데지주","21800","-200","-0.91",,,"1892","11.52","95749","0.23","1500","6.88"
"00499K","롯데지주우","26750","50","0.19",,,,,,,"1550","5.79"
"005300","롯데칠성","112000","-800","-0.71","16499","6.79","14952","7.49","145622","0.77","3400","3.04"
"005305","롯데칠성우","66300","200","0.30",,,,,,,"3405","5.14"
"011170","롯데케미칼","59800","-700","-1.16",,,,,"368608","0.16","3500","5.85"
"071840","롯데하이마트","7250","-70","-0.96",,,"212","34.23","54020","0.13","300","4.14"
"027740","마니커","825","-2","-0.24",,,,,"732","1.13","0","0.00"
"001080","만호제강","29650","250","0.85",,,,,"60830","0.49","0","0.00"
"138040","메리츠금융지주","104000","2500","2.46","11020","9.44","12470","8.34","50457","2.06","2360","2.27"
"090370","메타랩스","1308","0","0.00",,,,,"2885","0.45","0","0.00"
"118000","메타케어","282","0","0.00",,,,,"688","0.41","0","0.00"
"017180","명문제약","1819","61","3.47",,,,,"2489","0.73","0","0.00"
"009900","명신산업","10310","-150","-1.43","2909","3.54","2802","3.68","10199","1.01","100","0.97"
"012690","모나리자","2905","65","2.29","250","11.62",,,"2223","1.31","150","5.16"
"005360","모나미","2140","10","0.47",,,,,"5080","0.42","50","2.34"
"070960","모나용평","3210","65","2.07","208","15.43","877","3.66","8015","0.40","0","0.00"
"009680","모토닉","8440","40","0.48","1270","6.65",,,"20673","0.41","450","5.33"
"009580","무림P&P","2835","105","3.85",,,"358","7.91","9963","0.28","100","3.53"
"009200","무림페이퍼","2050","0","0.00","83","24.70",,,"9962","0.21","75","3.66"
"033920","무학","6320","0","0.00","2470","2.56",,,"20374","0.31","230","3.64"
"008420","문배철강","2320","60","2.65","961","2.41",,,"9524","0.24","50","2.16"
"025560","미래산업","802","27","3.48",,,,,"1842","0.44","0","0.00"
"007120","미래아이앤지","861","14","1.65",,,,,"2208","0.39","0","0.00"
"085620","미래에셋생명","5270","0","0.00","898","5.87","627","8.41","22308","0.24","0","0.00"
"006800","미래에셋증권","8030","-70","-0.86","531","15.12","1139","7.05","18281","0.44","150","1.87"
"00680K","미래에셋증권2우B","3890","-20","-0.51",,,,,,,"150","3.86"
"006805","미래에셋증권우","4270","-5","-0.12",,,,,,,"165","3.86"
"002840","미원상사","188000","0","0.00","12771","14.72",,,"79711","2.36","2000","1.06"
"268280","미원에스씨","149600","300","0.20","3758","39.81",,,"75776","1.97","2100","1.40"
"107590","미원홀딩스","78300","600","0.77","5708","13.72",,,"100783","0.78","700","0.89"
"134380","미원화학","78800","1900","2.47","10763","7.32",,,"72153","1.09","3500","4.44"
"003650","미창석유","89400","400","0.45","31492","2.84",,,"241153","0.37","2800","3.13"
"377740","바이오노트","4710","-25","-0.53",,,,,"15252","0.31","200","4.25"
"003610","방림","4270","75","1.79",,,,,"5301","0.81","38","0.89"
"001340","백광산업","7130","310","4.55","175","40.74",,,"4839","1.47","60","0.84"
"035150","백산","13160","160","1.23","1805","7.29","2814","4.68","9159","1.44","300","2.28"
"002410","범양건영","2550","60","2.41",,,,,"2498","1.02","0","0.00"
"007210","벽산","1838","14","0.77","591","3.11","510","3.60","4808","0.38","60","3.26"
"002760","보락","1086","11","1.02","14","77.57",,,"814","1.33","5","0.46"
"003850","보령","10290","80","0.78","610","16.87","956","10.76","8331","1.24","100","0.97"
"000890","보해양조","488","15","3.17",,,,,"575","0.85","0","0.00"
"003000","부광약품","4590","80","1.77",,,,,"3306","1.39","0","0.00"
"001270","부국증권","27300","200","0.74","6420","4.25",,,"85122","0.32","1500","5.49"
"001275","부국증권우","22000","-100","-0.45",,,,,,,"1550","7.05"
"026940","부국철강","2395","-45","-1.84","181","13.23",,,"6623","0.36","75","3.13"
"011390","부산산업","74500","-600","-0.80","3333","22.35",,,"123239","0.60","250","0.34"
"005030","부산주공","486","0","0.00",,,,,"253","1.92","0","0.00"
"002070","비비안","877","0","0.00",,,,,"2957","0.30","0","0.00"
"100220","비상교육","4310","-90","-2.05",,,,,"14789","0.29","0","0.00"
"090460","비에이치","17370","-130","-0.74","2863","6.07","3454","5.03","20195","0.86","250","1.44"
"005180","빙그레","81400","1300","1.62","9751","8.35","10747","7.57","72564","1.12","2600","3.19"
"003960","사조대림","40600","650","1.63","12123","3.35",,,"75466","0.54","350","0.86"
"008040","사조동아원","964","-4","-0.41","76","12.68",,,"1721","0.56","15","1.56"
"007160","사조산업","34850","200","0.58","3853","9.04",,,"105818","0.33","200","0.57"
"014710","사조씨푸드","4625","0","0.00",,,,,"12653","0.37","0","0.00"
"006090","사조오양","8050","-200","-2.42","2154","3.74",,,"23432","0.34","200","2.48"
"062040","산일전기","68600","2900","4.41","1761","38.96","4461","15.38","5258","13.05","189","0.28"
"001470","삼부토건","942","37","4.09",,,,,"516","1.83","0","0.00"
"028050","삼성E&A","16550","50","0.30","3846","4.30","3107","5.33","17721","0.93","0","0.00"
"006400","삼성SDI","247500","-500","-0.20","30044","8.24","20731","11.94","276815","0.89","1000","0.40"
"006405","삼성SDI우","145900","600","0.41",,,,,,,"1050","0.72"
"006660","삼성공조","8890","240","2.77","1736","5.12",,,"34240","0.26","60","0.67"
"028260","삼성물산","114800","-1000","-0.86","13556","8.47","13308","8.63","209233","0.55","2550","2.22"
"02826K","삼성물산우B","87300","-1200","-1.36",,,,,,,"2600","2.98"
"207940","삼성바이오로직스","949000","15000","1.61","12051","78.75","17181","55.24","138119","6.87","0","0.00"
"032830","삼성생명","94800","-2400","-2.47","10554","8.98","12056","7.86","236324","0.40","3700","3.90"
"018260","삼성에스디에스","127800","0","0.00","8965","14.26","10836","11.79","111933","1.14","2700","2.11"
"009150","삼성전기","123800","-700","-0.56","5597","22.12","9156","13.52","103878","1.19","1150","0.93"
"009155","삼성전기우","56400","-300","-0.53",,,,,,,"1200","2.13"
"005930","삼성전자","53200","-500","-0.93","2131","24.96","5157","10.32","52002","1.02","1444","2.71"
"005935","삼성전자우","44200","-600","-1.34",,,,,,,"1445","3.27"
"001360","삼성제약","1538","40","2.67",,,,,"1044","1.47","0","0.00"
"010140","삼성중공업","11300","-10","-0.09",,,"614","18.40","4027","2.81","0","0.00"
"016360","삼성증권","43500","-600","-1.36","6130","7.10","9893","4.40","74162","0.59","2200","5.06"
"068290","삼성출판사","14810","110","0.75","875","16.93",,,"16613","0.89","200","1.35"
"029780","삼성카드","39450","-500","-1.25","5711","6.91","5600","7.04","76243","0.52","2500","6.34"
"000810","삼성화재","358500","-6500","-1.78","42777","8.38","44522","8.05","379073","0.95","16000","4.46"
"000815","삼성화재우","274500","3000","1.10",,,,,,,"16005","5.83"
"006110","삼아알미늄","33850","450","1.35","235","144.04",,,"17332","1.95","100","0.30"
"145990","삼양사","47600","-450","-0.94","10647","4.47",,,"149069","0.32","1750","3.68"
"145995","삼양사우","29750","-200","-0.67",,,,,,,"1800","6.05"
"003230","삼양식품","765000","6000","0.79","16929","45.19","42069","18.18","75732","10.10","2100","0.27"
"002170","삼양통상","49700","0","0.00","7753","6.41",,,"155143","0.32","1500","3.02"
"272550","삼양패키징","16380","-190","-1.15","1611","10.17","2508","6.53","23724","0.69","500","3.05"
"000070","삼양홀딩스","65500","-300","-0.46","22269","2.94",,,"257475","0.25","3500","5.34"
"000075","삼양홀딩스우","51800","500","0.97",,,,,,,"3550","6.85"
"003720","삼영","3700","20","0.54","567","6.53",,,"2011","1.84","20","0.54"
"002810","삼영무역","12730","-70","-0.55","2840","4.48",,,"28483","0.45","600","4.71"
"005680","삼영전자","9850","0","0.00","692","14.23","715","13.78","26481","0.37","300","3.05"
"023000","삼원강재","2345","-75","-3.10","418","5.61",,,"6102","0.38","110","4.69"
"004380","삼익THK","8470","500","6.27","48","176.46",,,"9792","0.86","100","1.18"
"002450","삼익악기","1165","-28","-2.35","42","27.74",,,"3245","0.36","50","4.29"
"004440","삼일씨엔에스","3330","10","0.30","160","20.81",,,"21133","0.16","0","0.00"
"000520","삼일제약","13150","880","7.17","116","113.36","295","44.63","8838","1.49","0","0.00"
"009770","삼정펄프","25600","-100","-0.39","5589","4.58",,,"89655","0.29","1000","3.91"
"005500","삼진제약","18070","-30","-0.17","1460","12.38","1612","11.21","20772","0.87","800","4.43"
"004690","삼천리","88800","-600","-0.67","35116","2.53",,,"443054","0.20","3000","3.38"
"010960","삼호개발","3065","-20","-0.65","675","4.54",,,"10168","0.30","190","6.20"
"004450","삼화왕관","30500","50","0.16",,,,,"58505","0.52","1200","3.93"
"009470","삼화전기","31200","750","2.46","840","37.14","3931","7.94","10981","2.84","300","0.96"
"011230","삼화전자","3185","55","1.76",,,,,"1419","2.24","0","0.00"
"001820","삼화콘덴서","27550","700","2.61","2028","13.58","2569","10.73","23733","1.16","500","1.81"
"000390","삼화페인트","6140","-160","-2.54","685","8.96",,,"13069","0.47","400","6.51"
"001290","상상인증권","425","-3","-0.70","5","85.00",,,"2203","0.19","0","0.00"
"041650","상신브레이크","2895","-15","-0.52","726","3.99",,,"10590","0.27","110","3.80"
"075180","새론오토모티브","3280","15","0.46","173","18.96",,,"11995","0.27","140","4.27"
"007540","샘표","37700","-600","-1.57","5210","7.24",,,"98187","0.38","200","0.53"
"248170","샘표식품","24750","0","0.00","2284","10.84",,,"51784","0.48","200","0.81"
"007860","서연","6750","160","2.43","5174","1.30",,,"29621","0.23","150","2.22"
"200880","서연이화","11770","120","1.03","5839","2.02","4884","2.41","32626","0.36","200","1.70"
"017390","서울가스","49800","-300","-0.60","5188","9.60",,,"273495","0.18","2250","4.52"
"004410","서울식품","148","0","0.00",,,,,"71","2.08","0","0.00"
"004415","서울식품우","1200","-5","-0.41",,,,,,,"0","0.00"
"021050","서원","1152","13","1.14",,,,,"2612","0.44","0","0.00"
"008490","서흥","12690","-50","-0.39","550","23.07","1305","9.72","38283","0.33","100","0.79"
"007610","선도전기","3000","0","0.00",,,,,"1267","2.37","0","0.00"
"136490","선진","5640","50","0.89","585","9.64",,,"18088","0.31","100","1.77"
"014910","성문전자","1059","-14","-1.30",,,,,"1703","0.62","0","0.00"
"014915","성문전자우","4585","-100","-2.13",,,,,,,"10","0.22"
"003080","성보화학","2480","-50","-1.98","65","38.15",,,"6779","0.37","135","5.44"
"004980","성신양회","7450","-90","-1.19","2683","2.78",,,"21426","0.35","350","4.70"
"004985","성신양회우","10990","-40","-0.36",,,,,,,"400","3.64"
"011300","성안머티리얼스","702","4","0.57",,,,,"402","1.75","0","0.00"
"000180","성창기업지주","1318","2","0.15",,,,,"9003","0.15","0","0.00"
"002420","세기상사","5030","-30","-0.59",,,,,"4867","1.03","0","0.00"
"004360","세방","11160","40","0.36","3195","3.49",,,"48847","0.23","300","2.69"
"004365","세방우","7620","100","1.33",,,,,,,"305","4.00"
"004490","세방전지","71900","1500","2.13","8888","8.09","14421","4.99","99261","0.72","700","0.97"
"001430","세아베스틸지주","19760","-90","-0.45","3576","5.53","3376","5.85","54525","0.36","1200","6.07"
"306200","세아제강","120700","2700","2.29","67438","1.79","37713","3.20","356148","0.34","8000","6.63"
"003030","세아제강지주","180500","1900","1.06","70197","2.57","39356","4.59","445151","0.41","2000","1.11"
"019440","세아특수강","13100","-210","-1.58",,,,,"39091","0.34","1000","7.63"
"058650","세아홀딩스","95600","-400","-0.42","21043","4.54",,,"551507","0.17","4000","4.18"
"013000","세우글로벌","1416","-34","-2.34","89","15.91",,,"1687","0.84","0","0.00"
"091090","세원이앤씨","1270","0","0.00",,,,,"3599","0.35","0","0.00"
"021820","세원정공","7250","0","0.00","5535","1.31",,,"58958","0.12","150","2.07"
"067830","세이브존I&C","2005","7","0.35","361","5.55",,,"12561","0.16","30","1.50"
"075580","세진중공업","8440","-20","-0.24","312","27.05","604","13.97","3292","2.56","200","2.37"
"068270","셀트리온","187500","7100","3.94","3590","52.23","5414","34.64","78270","2.40","500","0.27"
"336370","솔루스첨단소재","8200","150","1.86","2063","3.97","49","166.88","8062","1.02","100","1.22"
"33637K","솔루스첨단소재1우","1917","21","1.11",,,,,,,"101","5.27"
"33637L","솔루스첨단소재2우B","4030","-30","-0.74",,,,,,,"100","2.48"
"248070","솔루엠","19210","10","0.05","2464","7.80","1967","9.77","8195","2.34","0","0.00"
"004430","송원산업","11190","-10","-0.09","1452","7.71","2350","4.76","29400","0.38","250","2.23"
"126720","수산인더스트리","19410","-90","-0.46","3414","5.69","3612","5.37","34768","0.56","800","4.12"
"017550","수산중공업","1890","15","0.80","298","6.34",,,"2813","0.67","10","0.53"
"053210","스카이라이프","4725","-50","-1.05",,,"500","9.44","14829","0.32","350","7.41"
"026890","스틱인베스트먼트","8630","-70","-0.80","754","11.45",,,"6906","1.25","250","2.90"
"134790","시디즈","22200","150","0.68","1456","15.25",,,"38587","0.58","500","2.25"
"462870","시프트업","63400","700","1.12","3004","21.11","3849","16.47","3652","17.36","0","0.00"
"016590","신대양제지","5730","60","1.06","1359","4.22",,,"17480","0.33","150","2.62"
"029530","신도리코","37500","-500","-1.32","6371","5.89",,,"114955","0.33","1500","4.00"
"004970","신라교역","9390","-60","-0.63","1087","8.64",,,"36114","0.26","500","5.32"
"011930","신성이엔지","1171","20","1.74","80","14.64","180","6.50","1195","0.98","0","0.00"
"005390","신성통상","2170","40","1.88","513","4.23",,,"3372","0.64","0","0.00"
"004170","신세계","133000","1600","1.22","23574","5.64","25498","5.22","445995","0.30","4000","3.01"
"035510","신세계 I&C","14500","-680","-4.48","2316","6.26",,,"29077","0.50","350","2.41"
"034300","신세계건설","18110","0","0.00",,,,,"29240","0.62","0","0.00"
"031430","신세계인터내셔날","10100","50","0.50","1098","9.20","1650","6.12","23781","0.42","400","3.96"
"031440","신세계푸드","36000","-2000","-5.26","2749","13.10","5662","6.36","74863","0.48","750","2.08"
"006880","신송홀딩스","6230","-10","-0.16","813","7.66",,,"9513","0.65","120","1.93"
"005800","신영와코루","9140","160","1.78","557","16.41",,,"40631","0.22","150","1.64"
"001720","신영증권","76000","-300","-0.39","17818","4.27",,,"207062","0.37","4500","5.92"
"009270","신원","1467","7","0.48","77","19.05",,,"2918","0.50","70","4.77"
"002700","신일전자","1410","0","0.00","15","94.00",,,"1170","1.21","15","1.06"
"002870","신풍","1268","-20","-1.55",,,,,"2603","0.49","20","1.58"
"019170","신풍제약","10310","240","2.38",,,,,"5259","1.96","0","0.00"
"019175","신풍제약우","15700","100","0.64",,,,,,,"0","0.00"
"055550","신한지주","47650","-700","-1.45","8048","5.92","9881","4.82","104769","0.45","2100","4.41"
"004080","신흥","14300","0","0.00","980","14.59",,,"12064","1.19","270","1.89"
"102280","쌍방울","13450","0","0.00",,,,,"21600","0.62","0","0.00"
"004770","써니전자","2075","60","2.98","111","18.69",,,"2207","0.94","30","1.45"
"403550","쏘카","18200","210","1.17",,,"37","487.36","6458","2.82","0","0.00"
"004920","씨아이테크","1130","0","0.00",,,,,"1097","1.03","0","0.00"
"112610","씨에스윈드","41900","350","0.84","480","87.29","4452","9.41","21647","1.94","500","1.19"
"308170","씨티알모빌리티","5930","-40","-0.67",,,,,"9884","0.60","0","0.00"
"008700","아남전자","1319","37","2.89","91","14.49",,,"1381","0.96","0","0.00"
"002790","아모레G","20800","-200","-0.95","1296","16.05","1544","13.47","37035","0.56","245","1.18"
"00279K","아모레G3우(전환)","17160","10","0.06",,,,,,,"667","3.89"
"002795","아모레G우","8840","-10","-0.11",,,,,,,"250","2.83"
"090430","아모레퍼시픽","104800","-300","-0.29","2609","40.17","4850","21.61","70961","1.48","910","0.87"
"090435","아모레퍼시픽우","32100","-500","-1.53",,,,,,,"915","2.85"
"002030","아세아","251500","3500","1.41","54991","4.57",,,"626202","0.40","5000","1.99"
"183190","아세아시멘트","10280","-150","-1.44","2312","4.45","2517","4.08","27147","0.38","255","2.48"
"002310","아세아제지","7300","-100","-1.35","1857","3.93",,,"20168","0.36","484","6.63"
"012170","아센디오","390","-3","-0.76",,,,,"255","1.53","0","0.00"
"267850","아시아나IDT","12020","-80","-0.66","987","12.18",,,"14847","0.81","500","4.16"
"020560","아시아나항공","10400","220","2.16","386","26.94",,,"9138","1.14","0","0.00"
"122900","아이마켓코리아","8000","0","0.00","481","16.63","808","9.90","10917","0.73","600","7.50"
"010780","아이에스동서","20900","-1100","-5.00","5338","3.92","2406","8.69","51629","0.40","1500","7.18"
"139990","아주스틸","3885","5","0.13",,,,,"8333","0.47","0","0.00"
"009320","아진전자부품","1004","8","0.80","5","200.80",,,"566","1.77","0","0.00"
"001780","알루코","2005","14","0.70","201","9.98",,,"2883","0.70","0","0.00"
"018250","애경산업","13220","-660","-4.76","1897","6.97","1454","9.09","14771","0.89","580","4.39"
"161000","애경케미칼","6830","-270","-3.80","686","9.96",,,"15256","0.45","250","3.66"
"011090","에넥스","578","-6","-1.03",,,,,"655","0.88","0","0.00"
"137310","에스디바이오센서","10280","130","1.28",,,,,"23079","0.45","0","0.00"
"005850","에스엘","30150","-50","-0.17","7285","4.14","7651","3.94","41872","0.72","900","2.99"
"010580","에스엠벡셀","1339","-1","-0.07","6","223.17",,,"599","2.24","0","0.00"
"012750","에스원","59200","-400","-0.67","5604","10.56","4712","12.56","47260","1.25","2700","4.56"
"023960","에쓰씨엔지니어링","1328","55","4.32",,,,,"1206","1.10","0","0.00"
"298690","에어부산","2300","70","3.14","811","2.84","634","3.63","1602","1.44","0","0.00"
"078520","에이블씨엔씨","6980","-60","-0.85","236","29.58",,,"3371","2.07","1427","20.44"
"015260","에이엔피","580","10","1.75",,,,,"714","0.81","0","0.00"
"007460","에이프로젠","776","2","0.26",,,,,"606","1.28","0","0.00"
"003060","에이프로젠바이오로직스","662","26","4.09",,,,,"4406","0.15","0","0.00"
"244920","에이플러스에셋","4410","-35","-0.79","451","9.78",,,"6651","0.66","200","4.54"
"278470","에이피알","50000","1000","2.04","2249","22.23","3356","14.90","5414","9.24","0","0.00"
"450080","에코프로머티","65800","500","0.77","85","774.12",,,"11584","5.68","0","0.00"
"036570","엔씨소프트","183100","-8500","-4.44","10446","17.53","11049","16.57","160025","1.14","3130","1.71"
"085310","엔케이","862","50","6.16","754","1.14",,,"2202","0.39","0","0.00"
"066970","엘앤에프","81000","-1400","-1.70",,,,,"32742","2.47","0","0.00"
"097520","엠씨넥스","19180","-20","-0.10","1585","12.10","2101","9.13","18369","1.04","600","3.13"
"484870","엠앤씨솔루션","42850","-800","-1.83","376","113.96",,,"10044","4.27","3772","8.80"
"014440","영보화학","3560","10","0.28","306","11.63",,,"8403","0.42","50","1.40"
"111770","영원무역","42400","950","2.29","11762","3.60","9424","4.50","74013","0.57","1300","3.07"
"009970","영원무역홀딩스","83200","-1700","-2.00","32032","2.60",,,"202971","0.41","3970","4.77"
"003520","영진약품","1988","43","2.21",,,,,"490","4.06","0","0.00"
"000670","영풍","384500","2500","0.65",,,,,"2147176","0.18","10000","2.60"
"006740","영풍제지","1160","12","1.05",,,,,"2724","0.43","40","3.45"
"012280","영화금속","900","29","3.33","145","6.21",,,"1307","0.69","20","2.22"
"012160","영흥","406","-18","-4.25",,,,,"2800","0.15","0","0.00"
"015360","예스코홀딩스","50400","-100","-0.20","5541","9.10",,,"109369","0.46","8750","17.36"
"007310","오뚜기","395500","-5000","-1.25","46617","8.48","45661","8.66","562474","0.70","9000","2.28"
"002630","오리엔트바이오","1547","357","30.00","109","14.19",,,"718","2.15","0","0.00"
"271560","오리온","102400","-1900","-1.82","9528","10.75","10877","9.41","72413","1.41","1250","1.22"
"001800","오리온홀딩스","15060","-110","-0.73","1423","10.58",,,"36513","0.41","750","4.98"
"005320","온타이드","425","-3","-0.70",,,,,"1500","0.28","0","0.00"
"011690","와이투솔루션","2025","20","1.00",,,,,"2788","0.73","0","0.00"
"316140","우리금융지주","15370","-20","-0.13","3231","4.76","4214","3.65","42116","0.36","1000","6.51"
"006980","우성","14850","50","0.34","4307","3.45",,,"71109","0.21","300","2.02"
"017370","우신시스템","5700","-10","-0.18","477","11.95","1611","3.54","6200","0.92","50","0.88"
"105840","우진","6370","50","0.79","589","10.81","753","8.46","8509","0.75","200","3.14"
"010400","우진아이엔에스","3295","150","4.77","288","11.44",,,"14230","0.23","0","0.00"
"049800","우진플라임","2060","15","0.73","303","6.80",,,"5321","0.39","50","2.43"
"016880","웅진","837","0","0.00",,,,,"837","1.00","0","0.00"
"095720","웅진씽크빅","1567","2","0.13",,,"147","10.68","2754","0.57","0","0.00"
"005820","원림","12600","0","0.00","3577","3.52",,,"58550","0.22","500","3.97"
"010600","웰바이오텍","545","0","0.00",,,,,"418","1.30","0","0.00"
"008600","윌비스","700","49","7.53",,,,,"1660","0.42","0","0.00"
"033270","유나이티드제약","18210","170","0.94","3298","5.52",,,"25898","0.70","420","2.31"
"014830","유니드","72300","-700","-0.96","2450","29.51","14031","5.15","136033","0.53","1600","2.21"
"446070","유니드비티플러스","3575","0","0.00","81","44.14",,,"18099","0.20","0","0.00"
"000910","유니온","5030","145","2.97","468","10.75",,,"8302","0.61","125","2.49"
"047400","유니온머티리얼","2170","15","0.70",,,,,"1517","1.43","0","0.00"
"011330","유니켐","1486","-34","-2.24",,,,,"1506","0.99","0","0.00"
"077500","유니퀘스트","6650","1530","29.88","771","8.63",,,"9906","0.67","200","3.01"
"002920","유성기업","1849","-5","-0.27","381","4.85",,,"11627","0.16","60","3.24"
"000700","유수홀딩스","5330","-10","-0.19","417","12.78",,,"13687","0.39","350","6.57"
"003470","유안타증권","2630","-50","-1.87","299","8.80",,,"7793","0.34","180","6.84"
"003475","유안타증권우","2880","-15","-0.52",,,,,,,"230","7.99"
"072130","유엔젤","6040","-10","-0.17","120","50.33",,,"4588","1.32","0","0.00"
"000220","유유제약","4505","65","1.46",,,,,"5976","0.75","0","0.00"
"000225","유유제약1우","4480","30","0.67",,,,,,,"0","0.00"
"000227","유유제약2우B","9580","-30","-0.31",,,,,,,"0","0.00"
"001200","유진투자증권","2435","-40","-1.62","334","7.29",,,"11018","0.22","60","2.46"
"000100","유한양행","119500","7200","6.41","1815","65.84","2299","51.99","27491","4.35","450","0.38"
"000105","유한양행우","103900","6000","6.13",,,,,,,"460","0.44"
"003460","유화증권","2195","-25","-1.13","119","18.45",,,"8346","0.26","120","5.47"
"003465","유화증권우","2210","50","2.31",,,,,,,"130","5.88"
"008730","율촌화학","20700","250","1.22",,,,,"12349","1.68","250","1.21"
"008250","이건산업","5180","100","1.97",,,,,"18529","0.28","100","1.93"
"025820","이구산업","3945","5","0.13","20","197.25",,,"3766","1.05","50","1.27"
"214320","이노션","19390","-240","-1.22","2544","7.62","2616","7.41","22771","0.85","1175","6.06"
"139480","이마트","63400","-4700","-6.90",,,"4545","13.95","427553","0.15","2000","3.15"
"457190","이수스페셜티케미컬","31450","1150","3.80",,,"516","60.95","3426","9.18","0","0.00"
"007660","이수페타시스","27350","-550","-1.97","755","36.23","2052","13.33","4218","6.48","100","0.37"
"005950","이수화학","6100","100","1.67",,,,,"7144","0.85","0","0.00"
"015020","이스타코","1899","174","10.09",,,,,"1090","1.74","0","0.00"
"093230","이아이디","1392","0","0.00",,,,,"831","1.68","0","0.00"
"074610","이엔플러스","1020","10","0.99",,,,,"1124","0.91","0","0.00"
"102460","이연제약","12840","280","2.23","195","65.85",,,"13556","0.95","150","1.17"
"084680","이월드","1500","25","1.69",,,,,"1663","0.90","0","0.00"
"000760","이화산업","10250","180","1.79",,,,,"48270","0.21","0","0.00"
"014990","인디에프","915","10","1.10",,,,,"528","1.73","0","0.00"
