일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,상장시가총액
"2024/05/13","2727.21","-0.42","-0.02","2735.20","2738.38","2713.92","625277713","13054660270065","2226373173373837"
"2024/05/10","2727.63","15.49","0.57","2737.95","2743.58","2723.21","586133434","11566879277171","2226624818720776"
"2024/05/09","2712.14","-32.91","-1.20","2743.29","2749.14","2710.25","423810541","11102793125978","2216794075957826"
"2024/05/08","2745.05","10.69","0.39","2732.11","2745.05","2727.93","436315210","10293632989622","2243933670998562"
"2024/05/07","2734.36","57.73","2.16","2718.17","2734.36","2716.62","532203424","11153672379482","2228259503005163"
"2024/05/03","2676.63","-7.02","-0.26","2704.31","2705.26","2676.63","338612027","7850446650277","2180854242187852"
"2024/05/02","2683.65","-8.41","-0.31","2679.04","2692.47","2678.84","351087270","9059052787751","2186876849586271"
"2024/04/30","2692.06","4.62","0.17","2693.22","2710.23","2687.29","460083516","11347130197832","2193843858061216"
"2024/04/29","2687.44","31.11","1.17","2675.46","2687.44","2665.21","470546033","10491387518238","2189691725743463"
"2024/04/26","2656.33","27.71","1.05","2650.94","2662.10","2641.35","450520678","10148866094724","2164477450575646"
"2024/04/25","2628.62","-47.13","-1.76","2646.80","2656.51","2628.62","334062359","8987958983331","2142440794883830"
"2024/04/24","2675.75","52.73","2.01","2662.84","2677.85","2662.84","325739636","10227694656817","2180629130374121"
"2024/04/23","2623.02","-6.42","-0.24","2632.15","2641.78","2619.72","430275765","9948338030037","2137640962658347"
"2024/04/22","2629.44","37.58","1.45","2615.72","2629.44","2604.37","401892185","11021071197748","2143157215871340"
"2024/04/19","2591.86","-42.84","-1.63","2600.69","2609.90","2553.55","809473426","14044807236711","2113960517731474"
"2024/04/18","2634.70","50.52","1.95","2595.46","2642.03","2593.26","478786204","10571079673653","2148591606593171"
"2024/04/17","2584.18","-25.45","-0.98","2619.15","2626.63","2584.18","414348111","9779317782734","2108636206256260"
"2024/04/16","2609.63","-60.80","-2.28","2644.17","2647.60","2601.45","570212078","12257738700180","2129095533863437"
"2024/04/15","2670.43","-11.39","-0.42","2661.36","2673.26","2641.16","561950019","10506647345531","2179146668534823"
"2024/04/12","2681.82","-25.14","-0.93","2710.89","2712.45","2678.21","514575252","11903471260891","2189191729846839"
"2024/04/11","2706.96","1.80","0.07","2665.40","2718.07","2661.92","561333352","12789892903761","2209845127261173"
"2024/04/09","2705.16","-12.49","-0.46","2733.23","2741.23","2703.96","470183666","10037704753832","2207593683288588"
"2024/04/08","2717.65","3.44","0.13","2718.76","2725.58","2706.74","620652526","10560913230739","2218358194498119"
"2024/04/05","2714.21","-27.79","-1.01","2713.96","2730.47","2705.31","621030559","11293864180906","2215451533029409"
"2024/04/04","2742.00","35.03","1.29","2738.24","2746.39","2727.10","477952756","11978193544511","2238039850882680"
"2024/04/03","2706.97","-46.19","-1.68","2730.68","2732.29","2706.97","640806255","13257039663440","2209038426589524"
"2024/04/02","2753.16","5.30","0.19","2744.15","2760.33","2737.19","630392908","13116888253006","2247045532300401"
"2024/04/01","2747.86","1.23","0.04","2766.24","2769.87","2747.40","397600506","10066834746484","2241082877779755"
"2024/03/29","2746.63","0.81","0.03","2757.27","2757.55","2739.12","495495575","11190102648960","2240537707931380"
"2024/03/28","2745.82","-9.29","-0.34","2753.22","2756.86","2742.68","419277948","11925008942773","2239561710047378"
"2024/03/27","2755.11","-1.98","-0.07","2745.00","2762.03","2745.00","510644016","12461944297042","2246759368908432"
"2024/03/26","2757.09","19.52","0.71","2756.42","2779.40","2752.27","448300913","12188273305400","2248074960180936"
"2024/03/25","2737.57","-10.99","-0.40","2756.59","2763.63","2731.70","489620187","9979717463873","2230450709812806"
"2024/03/22","2748.56","-6.30","-0.23","2751.15","2763.06","2738.18","509545275","11532687277699","2240018470676891"
"2024/03/21","2754.86","64.72","2.41","2731.18","2755.45","2724.25","825226939","14013557214292","2244169943853590"
"2024/03/20","2690.14","33.97","1.28","2680.70","2692.52","2674.09","720451805","12739395278981","2190991693310006"
"2024/03/19","2656.17","-29.67","-1.10","2673.57","2673.57","2645.14","695865617","10702804612977","2162284635365968"
"2024/03/18","2685.84","19.00","0.71","2678.52","2688.07","2665.28","408182483","9523805666900","2186414425213829"
"2024/03/15","2666.84","-51.92","-1.91","2701.91","2705.59","2666.84","584947718","13235768120641","2171246910784166"
"2024/03/14","2718.76","25.19","0.94","2698.37","2718.76","2696.31","609288045","14142602900461","2214176883564676"
"2024/03/13","2693.57","11.76","0.44","2694.71","2701.45","2679.54","498759769","10957571435594","2193638398555053"
"2024/03/12","2681.81","21.97","0.83","2673.47","2686.14","2659.72","403969278","9731030845026","2183694627398137"
"2024/03/11","2659.84","-20.51","-0.77","2665.58","2677.21","2658.74","391384816","8856058910332","2165991239911813"
"2024/03/08","2680.35","32.73","1.24","2676.79","2688.00","2668.38","454259855","11479440624975","2183434413990576"
"2024/03/07","2647.62","6.13","0.23","2653.98","2660.26","2633.57","462910823","10871921043030","2157093122013549"
"2024/03/06","2641.49","-7.91","-0.30","2638.84","2649.78","2630.16","378993989","10533005950271","2152385363230447"
"2024/03/05","2649.40","-24.87","-0.93","2660.80","2684.83","2649.35","457237152","12207053152140","2159737907605954"
"2024/03/04","2674.27","31.91","1.21","2664.52","2682.80","2662.32","404014324","12680157695305","2180068721681928"
"2024/02/29","2642.36","-9.93","-0.37","2643.48","2647.56","2628.62","496064469","12975398337140","2154501763495998"
"2024/02/28","2652.29","27.24","1.04","2629.11","2657.32","2623.15","421552569","10266442750037","2160300898648426"
"2024/02/27","2625.05","-22.03","-0.83","2654.76","2654.76","2619.38","574301706","12634501574691","2138605308580859"
"2024/02/26","2647.08","-20.62","-0.77","2657.35","2659.60","2629.78","531661427","10950640820454","2154285533222444"
"2024/02/23","2667.70","3.43","0.13","2681.03","2694.80","2665.21","415376166","10282074497042","2172012827862754"
"2024/02/22","2664.27","10.96","0.41","2671.69","2671.69","2653.99","456396847","10278918996172","2169296821127555"
"2024/02/21","2653.31","-4.48","-0.17","2656.92","2670.95","2644.04","562144348","9150151196628","2160613141082502"
"2024/02/20","2657.79","-22.47","-0.84","2671.55","2673.84","2643.93","612668186","9999238286778","2164246683674156"
"2024/02/19","2680.26","31.50","1.19","2653.12","2683.39","2653.12","422699048","9820891305363","2182000859841736"
"2024/02/16","2648.76","34.96","1.34","2635.63","2648.76","2625.01","593841761","10221803977167","2156678843913596"
"2024/02/15","2613.80","-6.62","-0.25","2643.81","2643.86","2613.80","621363093","10691023734593","2128007409746468"
"2024/02/14","2620.42","-29.22","-1.10","2609.60","2627.31","2601.99","543525036","10107666432067","2134335214502237"
"2024/02/13","2649.64","29.32","1.12","2644.17","2656.87","2640.96","559385295","13294428567621","2157419255239933"
"2024/02/08","2620.32","10.74","0.41","2620.26","2629.51","2610.21","430009355","12493447627224","2132384707693318"
"2024/02/07","2609.58","33.38","1.30","2592.59","2625.24","2588.09","518182343","11491680255121","2123763208093908"
"2024/02/06","2576.20","-15.11","-0.58","2584.20","2599.18","2563.87","411617635","10386506269960","2095645930554876"
"2024/02/05","2591.31","-24.00","-0.92","2612.77","2612.77","2562.50","511677820","12476233311073","2107741572677307"
"2024/02/02","2615.31","72.85","2.87","2559.40","2615.34","2559.39","596121129","14368149719486","2126219526202082"
"2024/02/01","2542.46","45.37","1.82","2491.93","2542.46","2491.93","751074606","13462481624148","2067112301934090"
"2024/01/31","2497.09","-1.72","-0.07","2487.90","2502.45","2486.97","454574443","9000429911787","2030032668710527"
"2024/01/30","2498.81","-1.84","-0.07","2523.68","2528.54","2498.81","481808939","8734431084623","2032788176215422"
"2024/01/29","2500.65","22.09","0.89","2490.93","2516.92","2483.81","427439639","8958520572993","2034462573480314"
"2024/01/26","2478.56","8.22","0.33","2458.05","2502.61","2453.45","292662412","7144493302087","2009937343154269"
"2024/01/25","2470.34","0.65","0.03","2467.73","2474.01","2452.36","357233504","8124338284896","2003599594512515"
"2024/01/24","2469.69","-8.92","-0.36","2476.22","2476.22","2454.34","395463694","7446526589060","2003932327419686"
"2024/01/23","2478.61","14.26","0.58","2478.32","2482.84","2464.24","472284165","8029400288499","2010744285970351"
"2024/01/22","2464.35","-8.39","-0.34","2489.57","2490.69","2464.35","388045571","8419915774574","1999139797919650"
"2024/01/19","2472.74","32.70","1.34","2468.43","2479.00","2455.50","518806918","9174537029762","2005853267137231"
"2024/01/18","2440.04","4.14","0.17","2439.96","2453.97","2429.12","571507487","8300177532644","1978349880698514"
"2024/01/17","2435.90","-61.69","-2.47","2501.23","2503.91","2435.34","965595357","11281597951689","1975074608228092"
"2024/01/16","2497.59","-28.40","-1.12","2516.27","2524.35","2491.13","659578602","8828509480164","2024555060865416"
"2024/01/15","2525.99","0.94","0.04","2525.69","2536.06","2515.84","802102006","8182706743844","2047779701417268"
"2024/01/12","2525.05","-15.22","-0.60","2536.55","2543.83","2517.76","790177187","8368765827550","2047248114238733"
"2024/01/11","2540.27","-1.71","-0.07","2543.03","2557.30","2540.27","788422596","13669889824902","2043896294511727"
"2024/01/10","2541.98","-19.26","-0.75","2563.97","2568.19","2539.82","570021066","8795834820834","2045533566125824"
"2024/01/09","2561.24","-6.58","-0.26","2598.31","2599.37","2556.00","791214273","8896714487368","2061575745648289"
"2024/01/08","2567.82","-10.26","-0.40","2584.23","2591.68","2566.34","320143990","6763632029996","2067290656237408"
"2024/01/05","2578.08","-8.94","-0.35","2586.89","2592.29","2572.60","522289892","8384472928787","2075148802709824"
"2024/01/04","2587.02","-20.29","-0.78","2592.44","2602.64","2580.09","770176172","8992273956601","2081862659594752"
"2024/01/03","2607.31","-62.50","-2.34","2643.54","2643.72","2607.31","463131608","10121578328315","2096573473823721"
"2024/01/02","2669.81","14.53","0.55","2645.47","2675.80","2641.88","409871688","9628190129018","2147223894556881"
