일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,상장시가총액
"2021/10/01","983.20","-20.07","-2.00","998.70","1002.68","982.26","1371271438","11792050726209","416951983881276"
"2021/09/30","1003.27","1.81","0.18","1001.92","1010.03","999.58","1290217375","10376952766694","425618382401229"
"2021/09/29","1001.46","-11.05","-1.09","994.61","1004.85","989.07","1313134191","10231070525590","424692994271143"
"2021/09/28","1012.51","-22.31","-2.16","1034.04","1034.07","1012.51","1396083037","11058076989719","428895986394031"
"2021/09/27","1034.82","-2.21","-0.21","1037.21","1039.63","1031.93","1045959758","9391058104375","438030979698356"
"2021/09/24","1037.03","0.77","0.07","1040.43","1045.21","1034.80","1306783503","11609039774307","438342789829077"
"2021/09/23","1036.26","-9.86","-0.94","1040.38","1043.58","1036.25","968174945","8944856527666","437574971088129"
"2021/09/17","1046.12","6.69","0.64","1040.73","1046.13","1033.69","1160928052","10015698180738","441460079778840"
"2021/09/16","1039.43","-3.36","-0.32","1047.85","1048.37","1037.72","1131795685","9824587326945","438749514615599"
"2021/09/15","1042.79","5.05","0.49","1039.57","1044.26","1038.80","1438562152","10981025205942","440310242042624"
"2021/09/14","1037.74","11.40","1.11","1029.57","1038.94","1028.40","1157085076","10835020038294","438236418448785"
"2021/09/13","1026.34","-11.57","-1.11","1036.86","1037.50","1023.98","1261320042","11293321989389","433474434881504"
"2021/09/10","1037.91","3.29","0.32","1035.86","1039.73","1026.97","1378379001","11346322957348","438788954150453"
"2021/09/09","1034.62","-2.60","-0.25","1033.97","1042.04","1027.64","1414153405","11120049299621","436799116498971"
"2021/09/08","1037.22","-17.21","-1.63","1053.46","1053.46","1037.22","1479336261","11490320271385","437821726277239"
"2021/09/07","1054.43","1.47","0.14","1054.03","1054.76","1049.80","1568516031","11912893314215","444754596676937"
"2021/09/06","1052.96","-0.89","-0.08","1056.30","1056.30","1049.27","1331555858","10880614330842","444024963370838"
"2021/09/03","1053.85","6.66","0.64","1049.81","1054.53","1047.12","1435361402","12103383599963","444098819986813"
"2021/09/02","1047.19","1.21","0.12","1048.15","1048.20","1042.36","1292476797","11427941630718","441259857358480"
"2021/09/01","1045.98","7.65","0.74","1038.09","1046.00","1035.09","1145478500","12022604000530","440812884706616"
"2021/08/31","1038.33","6.49","0.63","1032.77","1038.33","1026.36","1243473897","13623946468144","438022823462682"
"2021/08/30","1031.84","8.33","0.81","1030.65","1035.77","1027.84","1178120943","12200172741599","435388315979671"
"2021/08/27","1023.51","3.07","0.30","1017.36","1027.26","1014.10","1298908156","11406684565352","431572258752024"
"2021/08/26","1020.44","2.66","0.26","1020.85","1026.26","1015.91","1081654384","11180169707648","430319914198000"
"2021/08/25","1017.78","4.60","0.45","1017.96","1017.96","1006.98","1225841208","10816491514067","429489097888340"
"2021/08/24","1013.18","20.00","2.01","1002.19","1015.09","1000.72","1326076918","12377736833398","427039371777845"
"2021/08/23","993.18","25.28","2.61","977.87","996.23","969.48","993511266","10296601618224","419217755555069"
"2021/08/20","967.90","-23.25","-2.35","997.02","1000.67","964.02","1266099067","12190380219219","408591996539144"
"2021/08/19","991.15","-29.93","-2.93","1013.93","1022.77","991.13","1401855005","12148931578966","416692695265248"
"2021/08/18","1021.08","10.03","0.99","1006.80","1022.09","999.26","1095404874","11748690495630","428808322933653"
"2021/08/17","1011.05","-29.73","-2.86","1039.66","1039.66","1009.21","1176479166","12262428473077","424665454367757"
"2021/08/13","1040.78","-13.31","-1.26","1054.28","1054.46","1024.48","1372315163","13044592285920","436624809366874"
"2021/08/12","1054.09","2.17","0.21","1054.16","1058.41","1052.21","1089521907","12692268968746","441879392583593"
"2021/08/11","1051.92","-0.15","-0.01","1050.48","1057.03","1048.70","1308328199","12738079063451","440941647898410"
"2021/08/10","1052.07","-7.93","-0.75","1060.90","1060.90","1048.98","1689404454","12998339519041","439963433806927"
"2021/08/09","1060.00","0.20","0.02","1059.29","1061.78","1054.58","1352833724","13620289329328","443085977787914"
"2021/08/06","1059.80","0.26","0.02","1061.32","1062.03","1055.64","1346819616","10222599400268","442943362567919"
"2021/08/05","1059.54","11.61","1.11","1050.45","1060.14","1050.32","1374783413","11892679952479","442746097426831"
"2021/08/04","1047.93","11.82","1.14","1038.96","1047.93","1035.98","1485459389","12036705821031","437927097386031"
"2021/08/03","1036.11","-1.69","-0.16","1038.91","1041.76","1029.05","1504475073","11502919135679","432870713562794"
"2021/08/02","1037.80","6.66","0.65","1033.17","1038.49","1029.26","1202119976","9558869602146","433576142634198"
"2021/07/30","1031.14","-12.99","-1.24","1044.28","1044.36","1029.19","1339556449","10862103635482","431002824833462"
"2021/07/29","1044.13","8.45","0.82","1040.45","1044.79","1039.26","1206053845","10242211515037","436016220558679"
"2021/07/28","1035.68","-10.87","-1.04","1043.19","1048.78","1030.04","1421011305","11763085049011","433789919954429"
"2021/07/27","1046.55","-1.08","-0.10","1050.87","1053.46","1045.66","1550178367","11787582715930","438069645140399"
"2021/07/26","1047.63","-7.87","-0.75","1059.91","1060.21","1045.27","1267942889","11547869131951","437943873263120"
"2021/07/23","1055.50","5.25","0.50","1053.01","1059.18","1053.01","1387871291","11489955224009","441045046066939"
"2021/07/22","1050.25","8.22","0.79","1046.51","1051.94","1046.51","1623555413","13719638220793","438722951266277"
"2021/07/21","1042.03","-1.61","-0.15","1051.73","1051.95","1041.44","1322431057","12054385633639","435136915674887"
"2021/07/20","1043.64","-6.19","-0.59","1040.99","1049.20","1036.14","1645090439","13173212169315","435763960794600"
"2021/07/19","1049.83","-2.15","-0.20","1049.51","1051.45","1046.90","1404708503","11490891576495","438254882904271"
"2021/07/16","1051.98","-2.33","-0.22","1053.85","1053.95","1044.70","1728614265","11962097470508","439277850957363"
"2021/07/15","1054.31","9.33","0.89","1046.57","1055.82","1046.57","2057346426","14717739646084","441302326422663"
"2021/07/14","1044.98","1.67","0.16","1043.50","1045.45","1038.68","1714355799","12921471521369","437311499321458"
"2021/07/13","1043.31","8.67","0.84","1035.68","1044.64","1035.68","1706838384","12868946954311","436637530493466"
"2021/07/12","1034.64","5.71","0.55","1030.36","1037.01","1030.36","1716579256","10521164597353","432781974597761"
"2021/07/09","1028.93","-5.55","-0.54","1031.78","1031.78","1013.91","2188638702","16117024439742","430338424020886"
"2021/07/08","1034.48","-12.88","-1.23","1047.96","1049.95","1028.14","1869433462","15076515066718","432462660464132"
"2021/07/07","1047.36","2.40","0.23","1045.00","1050.31","1042.42","1692983960","13770429999361","437764656273515"
"2021/07/06","1044.96","-2.37","-0.23","1047.60","1049.24","1043.51","1964143239","12052441399772","436408555236986"
"2021/07/05","1047.33","9.15","0.88","1039.79","1048.16","1039.79","1743060742","13870149686160","438133554796721"
"2021/07/02","1038.18","2.54","0.25","1036.28","1038.54","1033.94","1685412039","12315435942919","434367744576722"
"2021/07/01","1035.64","5.68","0.55","1030.48","1036.47","1028.48","1686829722","11193236448322","433343011836407"
"2021/06/30","1029.96","7.44","0.73","1023.74","1030.94","1023.74","2086090133","10424600134472","430852268750372"
"2021/06/29","1022.52","4.61","0.45","1019.64","1026.83","1019.28","2061941918","11864825291981","427689302215526"
"2021/06/28","1017.91","5.78","0.57","1013.47","1018.76","1013.47","1587502357","9860922680859","425676140763402"
"2021/06/25","1012.13","-0.49","-0.05","1013.97","1018.98","1011.31","1340335001","9845815540016","423253943120004"
"2021/06/24","1012.62","-3.84","-0.38","1017.11","1019.35","1010.18","1862769084","12802685707274","423111351428983"
"2021/06/23","1016.46","4.90","0.48","1012.78","1020.85","1012.78","1861225824","15440030033107","424693629699365"
"2021/06/22","1011.56","0.57","0.06","1012.01","1016.70","1008.11","1611178252","11361988493104","422123177352320"
"2021/06/21","1010.99","-4.89","-0.48","1014.59","1014.59","1006.83","1506150987","11060016377784","421945247103062"
"2021/06/18","1015.88","12.16","1.21","1004.57","1016.33","1004.57","1849423450","11630309166631","423922152780844"
"2021/06/17","1003.72","5.23","0.52","998.27","1004.70","994.76","1879605156","10138782773724","418787424540406"
"2021/06/16","998.49","1.12","0.11","997.68","1000.43","995.35","1435443567","8458793242890","416454471929237"
"2021/06/15","997.37","-0.04","0.00","998.05","999.53","993.64","1643386486","9272013405861","415922787479071"
"2021/06/14","997.41","6.28","0.63","992.80","998.85","991.93","1410029915","8648789497348","416060123492539"
"2021/06/11","991.13","3.36","0.34","989.39","993.90","989.15","1548048245","9302575660730","413452800863739"
"2021/06/10","987.77","8.98","0.92","979.52","993.08","979.47","1822081867","11158582914620","411720368833280"
"2021/06/09","978.79","-7.33","-0.74","986.59","989.15","978.79","1687026003","10707179239580","407968255243612"
"2021/06/08","986.12","0.26","0.03","986.43","988.35","982.75","1870820092","10590624231171","411012620425734"
"2021/06/07","985.86","-1.72","-0.17","989.16","993.06","982.14","1954562972","9593189295963","410940950546112"
"2021/06/04","987.58","-2.61","-0.26","990.16","990.16","983.02","2145264098","9881302433859","411626501939352"
"2021/06/03","990.19","9.09","0.93","981.52","992.01","981.52","1704638309","8903652596634","412623714616328"
"2021/06/02","981.10","-3.49","-0.35","985.50","986.00","977.74","1608837586","9639645807445","408626969774157"
"2021/06/01","984.59","2.81","0.29","982.25","984.61","979.13","1779134671","9307165354697","410198729530081"
"2021/05/31","981.78","4.32","0.44","979.00","983.41","979.00","1639881268","9035639114514","408938575016279"
"2021/05/28","977.46","3.38","0.35","974.55","979.59","973.76","1577407642","8791949425246","407091956786306"
"2021/05/27","974.08","8.02","0.83","967.01","974.29","960.64","1846140294","9837962073664","405770135577068"
"2021/05/26","966.06","3.99","0.41","962.69","967.49","962.69","1939819737","9619791920821","402405441395329"
"2021/05/25","962.07","13.70","1.44","949.78","963.40","949.78","1681868216","9513732404121","400299188194730"
"2021/05/24","948.37","-17.26","-1.79","965.23","965.23","948.37","1540416884","9572309621161","394522746128492"
"2021/05/21","965.63","-5.50","-0.57","972.30","979.37","965.55","1533585027","9504922357367","401618335153906"
"2021/05/20","971.13","2.03","0.21","968.35","971.62","962.78","1531653535","8678381258959","403740754781293"
"2021/05/18","969.10","6.60","0.69","962.83","969.79","959.98","1422393325","9981061863402","400500532174965"
"2021/05/17","962.50","-4.22","-0.44","968.02","973.35","958.64","1458831318","10130861131875","397767111649832"
"2021/05/14","966.72","14.95","1.57","953.91","967.18","953.91","1563428973","9811854409167","398933318009256"
"2021/05/13","951.77","-15.33","-1.59","963.31","965.27","948.04","1445729955","10532691676594","392640700628032"
"2021/05/12","967.10","-11.51","-1.18","978.27","979.99","958.57","1973033508","10980021244267","398888551390249"
"2021/05/11","978.61","-14.19","-1.43","991.41","991.41","974.10","1413548300","9057854155977","403655764953011"
"2021/05/10","992.80","14.50","1.48","979.38","993.06","979.38","1321822328","9194819231867","409442843856119"
"2021/05/07","978.30","8.31","0.86","970.96","981.04","970.96","1268171627","8329519876075","403331514284598"
"2021/05/06","969.99","2.79","0.29","966.62","971.65","961.16","1144812274","7410517881895","399981476935046"
"2021/05/04","967.20","5.39","0.56","961.32","967.68","944.15","1548789401","9663135608893","398772703896844"
"2021/05/03","961.81","-21.64","-2.20","982.97","986.20","961.30","1463943555","9138618717780","396831733638339"
"2021/04/30","983.45","-7.24","-0.73","991.08","995.74","975.66","1467201921","9529736593310","405736743776629"
"2021/04/29","990.69","-7.58","-0.76","999.01","1004.57","983.73","1931273721","11030438705238","408351811829639"
"2021/04/28","998.27","-22.74","-2.23","1021.13","1021.13","995.96","3244383442","13711332738506","411061833412744"
"2021/04/27","1021.01","-9.05","-0.88","1030.29","1031.95","1019.81","3413757092","13671001025821","419685854453869"
"2021/04/26","1030.06","3.24","0.32","1027.40","1030.60","1025.73","2927454731","13564839609432","423108000635792"
"2021/04/23","1026.82","1.11","0.11","1024.29","1029.79","1018.87","4099784415","13672671471562","421550876803695"
"2021/04/22","1025.71","3.49","0.34","1023.65","1029.80","1023.43","4090170279","13743537919361","422945269881904"
"2021/04/21","1022.22","-9.66","-0.94","1031.26","1031.26","1019.59","2887741660","12630919012049","420953717156715"
"2021/04/20","1031.88","2.42","0.24","1029.18","1031.90","1025.48","1768976339","11547530302802","424474314927600"
"2021/04/19","1029.46","7.84","0.77","1022.06","1032.64","1020.58","2005256990","12743222843875","423343134725197"
"2021/04/16","1021.62","7.72","0.76","1015.71","1022.36","1014.40","2070393809","12810677631426","420677460835311"
"2021/04/15","1013.90","-0.52","-0.05","1014.34","1014.72","1008.80","2618274064","13132193741034","417077084368359"
"2021/04/14","1014.42","4.05","0.40","1011.35","1016.06","1009.34","3177259828","13053979363154","417153328275534"
"2021/04/13","1010.37","9.72","0.97","1001.00","1010.80","1001.00","3655477351","14516838064880","415390067415364"
"2021/04/12","1000.65","11.26","1.14","992.31","1000.78","990.32","1910152776","11840390517269","411115361023712"
"2021/04/09","989.39","7.37","0.75","983.40","991.17","983.40","1593414936","11105387299119","405099551452819"
"2021/04/08","982.02","8.80","0.90","974.14","982.04","969.53","1909598759","12521104061889","401896476660266"
"2021/04/07","973.22","4.59","0.47","969.30","974.11","968.35","2044987278","11616232738217","398349530804879"
"2021/04/06","968.63","-1.14","-0.12","971.11","974.14","964.62","2413259358","12537286793688","396257628693703"
"2021/04/05","969.77","-0.32","-0.03","971.04","973.57","966.52","1927322026","10929283245729","396773128894474"
"2021/04/02","970.09","4.31","0.45","967.56","971.17","966.34","2331145002","12475512938704","396697734570566"
"2021/04/01","965.78","9.61","1.01","956.87","965.81","954.93","2007569734","11588752060360","394771352585303"
"2021/03/31","956.17","-1.89","-0.20","958.38","961.02","954.17","1854442291","11157684161677","388147690314283"
"2021/03/30","958.06","3.96","0.42","954.54","959.88","954.54","2027304695","10898410835946","388660278311558"
"2021/03/29","954.10","-2.60","-0.27","956.88","961.73","952.22","2388776081","10283078701462","386977420485060"
"2021/03/26","956.70","1.71","0.18","955.68","959.46","951.13","2125124532","9859024652982","388051677647507"
"2021/03/25","954.99","1.17","0.12","953.26","955.24","948.34","1751078877","10640625791853","387311921085308"
"2021/03/24","953.82","7.51","0.79","946.23","954.20","939.19","1729386492","10779149255181","386868063841943"
"2021/03/23","946.31","-9.07","-0.95","956.10","962.65","945.97","2041533917","10883535325053","384442003801071"
"2021/03/22","955.38","3.27","0.34","953.04","957.52","948.77","1777228197","10545520312097","387718070775718"
"2021/03/19","952.11","2.28","0.24","946.61","953.06","935.27","1664272944","9633981408576","386433770456718"
"2021/03/18","949.83","6.05","0.64","945.11","953.10","945.11","2062909604","11265567462545","385169771506175"
"2021/03/17","943.78","3.13","0.33","941.20","943.78","935.11","2756482451","11765127256871","382735307810819"
"2021/03/16","940.65","13.75","1.48","928.17","941.00","928.17","3365161890","12772182236696","381805863582235"
"2021/03/15","926.90","1.41","0.15","926.04","929.69","921.71","2341585237","9808561730228","374910568269933"
"2021/03/12","925.49","17.48","1.93","910.41","925.90","910.41","2856192772","11371313278564","376937995497048"
"2021/03/11","908.01","17.94","2.02","890.97","908.01","890.97","2424907434","10785517154361","369291141596873"
"2021/03/10","890.07","-6.29","-0.70","900.19","911.04","890.07","2879346024","10985816567193","361305227194353"
"2021/03/09","896.36","-8.41","-0.93","904.04","904.04","877.73","3506189834","12509904631001","363976850953458"
"2021/03/08","904.77","-18.71","-2.03","925.19","931.14","904.62","3318912036","11138339467079","367276289920824"
"2021/03/05","923.48","-2.72","-0.29","923.32","924.42","907.41","2167990446","11452388886214","374836333465674"
"2021/03/04","926.20","-4.60","-0.49","929.09","929.09","916.75","2448986924","11408925950249","375878532596092"
"2021/03/03","930.80","7.63","0.83","922.52","930.86","920.07","3392814631","11170634491467","377728532829665"
"2021/03/02","923.17","9.23","1.01","919.17","936.61","914.49","2959663360","11890567267383","374761728785017"
"2021/02/26","913.94","-22.27","-2.38","930.54","930.54","904.18","2642759545","13748133033236","371466543251172"
"2021/02/25","936.21","29.90","3.30","910.15","936.94","910.15","2445198430","13624179173398","379987785639181"
"2021/02/24","906.31","-30.29","-3.23","936.80","944.71","906.31","3622292087","15018599227546","367568379814534"
"2021/02/23","936.60","-17.69","-1.85","952.23","952.23","934.35","3388331684","14776667851803","377978844331845"
"2021/02/22","954.29","-10.82","-1.12","965.55","969.96","953.48","2731249440","13079035608091","384951310602166"
"2021/02/19","965.11","-2.31","-0.24","967.65","968.92","944.74","4388461298","14536826618216","388856406467420"
"2021/02/18","967.42","-12.35","-1.26","980.01","981.83","967.42","4408951407","16123123919251","389666391103170"
"2021/02/17","979.77","2.03","0.21","977.93","979.90","970.55","5067754544","17218003934773","394436144128262"
"2021/02/16","977.74","-4.23","-0.43","982.81","987.89","974.30","2985480993","17770235901468","393679329335145"
"2021/02/15","981.97","17.66","1.83","965.83","982.78","965.83","3028376072","13372443817717","395295971775420"
"2021/02/10","964.31","6.46","0.67","958.45","964.66","951.21","2806752142","10869297224752","388165994006552"
"2021/02/09","957.85","-2.93","-0.30","961.31","966.22","957.69","3198991739","11467879097019","385254075945136"
"2021/02/08","960.78","-6.64","-0.69","966.94","968.03","956.93","2128325793","11091711042157","386388134694390"
"2021/02/05","967.42","2.84","0.29","965.61","970.60","961.26","1988200753","10875951709484","388912076402899"
"2021/02/04","964.58","-6.11","-0.63","970.93","970.95","958.05","2164705215","10415048915052","387517289425539"
"2021/02/03","970.69","6.88","0.71","965.99","970.85","958.47","1912432035","12424600016962","389885989651896"
"2021/02/02","963.81","6.89","0.72","958.85","972.35","953.72","1957391693","12015887337305","386610425371649"
"2021/02/01","956.92","28.19","3.04","927.92","957.26","918.92","1546510024","10500432228328","383852379055594"
"2021/01/29","928.73","-32.50","-3.38","963.58","970.95","918.68","2190876596","14917826136720","373691858148363"
"2021/01/28","961.23","-24.69","-2.50","980.70","980.70","957.17","1951603292","13574661196362","386191348324985"
"2021/01/27","985.92","-8.08","-0.81","996.42","1000.75","984.37","2857961966","15052424810455","395807997983747"
"2021/01/26","994.00","-5.30","-0.53","1000.00","1007.52","989.03","2651486050","16664899933369","398475654653447"
"2021/01/25","999.30","19.32","1.97","981.05","999.64","981.05","1850119233","13779123861299","400496596683655"
"2021/01/22","979.98","-1.42","-0.14","982.20","984.67","975.05","2288183346","15030875451228","392789001939249"
"2021/01/21","981.40","3.74","0.38","979.82","984.98","975.62","1995071158","13845534429881","391719846279938"
"2021/01/20","977.66","19.91","2.08","959.52","978.88","959.52","2441708683","14524258375480","389715588171039"
"2021/01/19","957.75","13.08","1.38","945.33","962.14","936.93","2107756060","13405288448098","381601683194685"
"2021/01/18","944.67","-19.77","-2.05","963.18","967.05","940.11","2040501391","13833864860768","376489396513436"
"2021/01/15","964.44","-15.85","-1.62","981.72","982.31","963.09","1844766395","14722914589801","384165117957820"
"2021/01/14","980.29","1.16","0.12","979.10","980.29","973.63","1736166508","13926039855569","390258095416319"
"2021/01/13","979.13","5.41","0.56","974.14","982.66","972.10","1635160538","13080341895002","389900531656255"
"2021/01/12","973.72","-2.91","-0.30","977.14","982.46","956.72","1741983615","13948876927307","387975469314251"
"2021/01/11","976.63","-11.16","-1.13","988.38","993.20","953.36","2201087113","20404861049194","388709158840849"
"2021/01/08","987.79","-1.07","-0.11","990.70","995.22","978.12","2557365931","20362396725517","393016718764822"
"2021/01/07","988.86","7.47","0.76","983.28","993.91","982.27","2256784798","18205995735137","393044712397583"
"2021/01/06","981.39","-4.37","-0.44","987.25","990.88","977.37","1980415660","17521679765796","390292104174552"
"2021/01/05","985.76","8.14","0.83","976.43","985.76","965.53","1808188609","18692449817778","391948561343148"
"2021/01/04","977.62","9.20","0.95","968.86","977.62","960.52","1697123287","16878573342719","389065995135020"
"2020/12/30","968.42","11.01","1.15","957.38","971.04","955.38","1638729235","16629392847377","385582620024419"
"2020/12/29","957.41","30.41","3.28","928.58","957.48","928.58","1510814119","15406656310122","381194852318890"
"2020/12/28","927.00","-1.68","-0.18","930.07","937.76","923.96","1642275265","16901675320394","370820564030624"
"2020/12/24","928.68","5.51","0.60","924.34","933.39","920.53","1724765857","14369069603729","371285191286270"
"2020/12/23","923.17","-5.56","-0.60","932.25","938.91","918.44","1924137383","17289386263186","368990490176716"
"2020/12/22","928.73","-24.85","-2.61","953.48","953.48","928.51","1856455546","16455910112488","370417453416453"
"2020/12/21","953.58","6.34","0.67","948.64","954.34","940.98","1926451056","16060513051164","379532019557436"
"2020/12/18","947.24","3.20","0.34","945.81","948.59","942.46","2114839283","14532797545092","376636182298777"
"2020/12/17","944.04","4.39","0.47","938.88","948.43","938.88","2650705919","16016013441596","375215635852649"
"2020/12/16","939.65","8.38","0.90","932.41","941.45","932.41","1998312721","15564362953766","373325658996791"
"2020/12/15","931.27","1.73","0.19","930.73","934.30","921.27","2100826277","15788436049628","369949155726159"
"2020/12/14","929.54","1.10","0.12","930.78","935.90","924.52","1610591744","14468239351106","369095208364118"
"2020/12/11","928.44","6.74","0.73","925.30","929.23","923.39","1913758653","12775711431871","368341552823298"
"2020/12/10","921.70","7.89","0.86","913.02","922.13","905.76","2666888165","14252740108960","365460909381638"
"2020/12/09","913.81","6.97","0.77","908.05","917.21","904.45","2695657558","15615512175206","361967964595158"
"2020/12/08","906.84","-20.04","-2.16","927.69","933.14","906.31","2601247446","18790847038787","358900481894265"
