year_month,ticker,name,beta,mkt_cap,BEME,excess_return
2021-07,001560,제일연마,0.4766846865121946,82200000000.0,1.021411192214112,-0.0502101493256262
2021-07,001570,금양,1.08820018399291,242422617840.0,0.278909153887718,-0.1141355303030303
2021-07,001620,케이비아이동국실업,0.7453679595295502,114255549870.0,1.5404251441637211,-0.1093427040816326
2021-07,001680,대상,0.6030655543326904,940693878750.0,1.027476979742173,-0.0221207882882882
2021-07,001740,SK네트웍스,0.6836644252500529,1538763411400.0,1.4053225806451612,0.029401165559247
2021-07,001770,신화실업,0.5583453148583359,32194267000.0,1.061056603773585,-0.1142115412486065
2021-07,001780,알루코,1.3547773245903842,398337653560.0,0.5754817869118946,-0.0653321725605762
2021-07,001790,대한제당,0.301840172586317,279853329600.0,1.5468269230769232,-0.1191432344632768
2021-07,001820,삼화콘덴서,1.221190807350198,632016000000.0,0.2417434210526315,0.0077927072968491
2021-07,001880,대림건설,1.069093677724545,738785014000.0,0.9003283582089552,-0.0634362296037295
2021-07,002020,코오롱,1.1485089917472902,385737314300.0,1.4350572831423896,-0.1124177713178294
2021-07,002030,아세아,0.6397934455904358,283737608000.0,2.738664092664093,-0.0043453205128204
2021-07,002070,남영비비안,2.0877664937292457,106215574350.0,1.5883119489058244,-0.1809589367816091
2021-07,002100,경농,0.7933647420964376,351406350000.0,0.5237037037037037,0.0741276990049751
2021-07,002140,고려산업,0.7451558253921006,102625733875.0,0.9336573511543136,-0.0652718939393939
2021-07,002150,도화엔지니어링,0.5644111185829949,305166000000.0,0.8276243093922652,-0.0407960913750442
2021-07,002170,삼양통상,0.4183561105798735,234000000000.0,1.404897435897436,-0.0056012074829931
2021-07,002200,한국수출포장,0.3904662168764747,111800000000.0,2.216171735241503,-0.0232264393939393
2021-07,002210,동성제약,0.5470146732899176,251091331400.0,0.2795218295218295,-0.061962581300813
2021-07,002220,한일철강,0.6373885313571601,79825405400.0,2.0529200702061203,-0.0675818499739989
2021-07,002240,고려제강,0.4340943797864431,572700000000.0,2.0924044002095337,-0.0084672941567065
2021-07,002270,롯데푸드,0.6522799388560212,529566090000.0,1.3360597484631238,-0.0744949383368568
2021-07,002310,아세아제지,0.6327865158797463,483651108000.0,1.2092962962962963,-0.0310198129862357
2021-07,002320,한진,0.3727728042490237,609863222400.0,1.7731127450980393,-0.0472281386292834
2021-07,002350,넥센타이어,0.9444984675867996,905381219790.0,1.6096008629989214,-0.1259708647798742
2021-07,002360,SH에너지화학,1.0408082613901513,123914108950.0,0.7856502242152467,-0.0902950850340135
2021-07,002380,KCC,1.0890062515851684,3154697205000.0,1.1879521126760564,0.0329797270742358
2021-07,002390,한독,0.9513606783914922,366798154450.0,0.928968105065666,-0.0504100401069518
2021-07,002410,범양건영,1.2482672415072544,186239865000.0,0.3758666666666667,0.2432819278606964
2021-07,002420,세기상사,0.4742176760060232,25107667200.0,0.8935876623376623,-0.0004991666666666
2021-07,002450,삼익악기,0.5053387865390747,171103429350.0,1.3111111111111111,-0.0507504229480737
2021-07,002460,화성산업,0.7242578390130994,160615320000.0,2.30984496124031,-0.0823497004744958
2021-07,002600,조흥,0.2900666064411822,115200000000.0,1.123802083333333,-0.0404991666666667
2021-07,002630,오리엔트바이오,0.0025175724201597,150600416350.0,0.4015306472955843,-0.167712281420765
2021-07,002690,동일제강,0.8305028179719282,63300000000.0,2.0623222748815166,-0.1321864094650205
2021-07,002700,신일전자,0.3742924852395853,160212159855.0,0.4337028824833703,0.1130810802469136
2021-07,002710,TCC스틸,0.9574997048894572,149695000000.0,0.7623901933932329,0.3021593200408999
2021-07,002720,국제약품,0.7370043210913658,136281956300.0,0.447044666616662,-0.1066938569321534
2021-07,002760,보락,0.9012879245223112,148851500000.0,0.2953722334004024,0.0524669350282485
2021-07,002780,진흥기업,0.8489217079058897,352768981625.0,0.2738144329896907,-0.1056652183271832
2021-07,002790,아모레G,0.786785792152948,4749591168000.0,0.6089930555555556,-0.1004991666666666
2021-07,002810,삼영무역,0.3353078084948583,301011252400.0,1.2001840490797546,-0.0416756372549019
2021-07,002820,선창산업,0.4301122722358967,80943289380.0,2.703115264797508,0.0468091530723218
2021-07,002840,미원상사,0.4695222138889137,1043700000000.0,0.2101619047619047,-0.0327572311827956
2021-07,002870,신풍제지,0.639959853288477,111693046500.0,0.6200312989045383,-0.0784212445887446
2021-07,002880,대유에이텍,1.1456177486993178,153822984780.0,0.704094352257569,-0.0421658333333333
2021-07,002900,동양물산,0.7917898317971553,297572786120.0,0.3734752343084995,-0.0259621296296295
2021-07,002920,유성기업,0.9845090681757191,95097587500.0,2.9020463847203275,-0.0726510654008439
2021-07,002960,한국쉘석유,0.1821888014326308,356200000000.0,0.2749014598540146,-0.0457953339140533
2021-07,002990,금호산업,0.7663126708076564,457924050000.0,0.82912,-0.0162471981627296
2021-07,003000,부광약품,0.8071324617835449,1474558266750.0,0.1973863561753349,0.0241921913580248
2021-07,003010,혜인,0.8153394836020359,85302532370.0,1.2208643815201192,-0.0724217116182572
2021-07,003060,에이프로젠제약,0.8227352206295786,478290920400.0,0.8066666646427938,-0.0288392476383266
2021-07,003070,코오롱글로벌,0.8625740001233466,611353121500.0,0.7529484536082475,-0.0107032482993197
2021-07,003080,성보화학,0.502134700753858,99399300000.0,1.4751258811681771,-0.0776367131350682
2021-07,003090,대웅,1.3155135758674883,2154160359000.0,0.2913630229419703,-0.2079857976827094
2021-07,003120,일성신약,0.4159337172132228,218386000000.0,1.5820097442143728,-0.0436227097902098
2021-07,003160,디아이,0.9434775684149947,284730936400.0,0.4707964601769911,0.1224821997929606
2021-07,003200,일신방직,0.4854773710107314,240000000000.0,2.93218,-0.0615320305164319
2021-07,003220,대원제약,0.5850569110043174,335352203400.0,0.6111372899719555,-0.0458163872104732
2021-07,003230,삼양식품,0.6148966884064037,691530777000.0,0.4102505446623093,0.0105140491923641
2021-07,003240,태광산업,0.7080730193559946,1249234800000.0,2.54472816399287,-0.0382350157232704
2021-07,003280,흥아해운,-1.1987024012117746,247494403980.0,0.1301774333718008,3.011128740310077
2021-07,003350,한국화장품제조,0.5391653581748849,149102800000.0,0.32209726443769,-0.0954097581384685
2021-07,003410,쌍용양회,0.5995911629828331,4010722376200.0,0.4479899497487437,-0.0472057534930139
2021-07,003490,대한항공,0.7785704397530137,10399842667500.0,0.3877732361124683,-0.0512928174603175
2021-07,003520,영진약품,0.8870409246629313,1011396802430.0,0.1144665461121157,-0.056813159840728
2021-07,003550,LG,1.1925719988479515,14817753540600.0,1.246628972666934,-0.0814747764227641
2021-07,003560,IHQ,0.7308893185053194,268342597580.0,0.5084468664850136,-0.0570544365895458
2021-07,003570,S&T중공업,0.4748604566010401,357466492750.0,1.7263255813953489,-0.0232264393939393
2021-07,003580,넥스트사이언스,0.4816306240107033,1137364254450.0,0.0772378457967986,0.624869564896755
2021-07,003610,방림,0.5642365718770432,98591829700.0,1.9206008583690988,-0.112880119047619
2021-07,003620,쌍용차,0.1729846132272351,415056805540.0,0.9711191335740073,-0.0004991666666666
2021-07,003650,미창석유,-0.1814317993376156,144740710400.0,1.782139423076923,-0.0375362037037037
2021-07,003670,포스코케미칼,1.3120334263529267,11929335880000.0,0.0784864440785617,0.0689452777777777
2021-07,003680,한성기업,1.2152406058076508,51849450250.0,0.9677844311377244,-0.0351812475915221
2021-07,003690,코리안리,0.2759854883447268,1147117675480.0,2.14102833158447,-0.0329864763113367
2021-07,003720,삼영화학,1.2859751453398631,110670000000.0,0.3947772657450076,-0.0374814151873767
2021-07,003780,진양산업,0.7211913969584006,78260000000.0,0.524750830564784,0.0163927252252252
2021-07,003830,대한화섬,0.520151672451456,187248000000.0,2.848659574468085,-0.1587081218905472
2021-07,003850,보령제약,0.469977204186093,1035176500000.0,0.2694786444630456,-0.2399059463276836
2021-07,003920,남양유업,0.646266753060108,434160000000.0,1.706212271973466,-0.202880119047619
2021-07,003960,사조대림,0.6985701083066375,246065938950.0,1.29024208566108,-0.0311850872442839
2021-07,004000,롯데정밀화학,1.0135756664551092,1870500000000.0,0.7982482758620689,0.0979856818181817
2021-07,004020,현대제철,1.3280306707333207,7206072390000.0,2.3450185185185184,0.0050874255121043
2021-07,004060,SG세계물산,0.6534241371548246,167000592000.0,1.2266666666666666,-0.0241678057199211
2021-07,004080,신흥,0.4130628456983644,152000000000.0,0.5786526315789474,0.0026356295715777
2021-07,004090,한국석유,0.6056535338212499,187872976000.0,0.7400884137801703,-0.0783807866043613
2021-07,004100,태양금속,0.8074258027658479,59454000000.0,1.0944444444444446,-0.0979922028783658
2021-07,004140,동방,0.6253830696391746,252621561120.0,0.4229536221543875,-0.0281914743589743
2021-07,004170,신세계,0.7238740550002543,2618818146000.0,1.4993458646616542,-0.0688003925861062
2021-07,004250,NPC,0.3638803088568286,212976000000.0,1.1629310344827586,0.2244216358676523
2021-07,004270,남성,0.7740306068729039,122759222400.0,0.7017699115044248,-0.1345987835249042
2021-07,004310,현대약품,0.4957058907676125,209920000000.0,0.4172256097560975,-0.0906517325473878
2021-07,004360,세방,1.1036356315375897,255840142500.0,2.6790188679245284,-0.1052288963963963
2021-07,004370,농심,0.4518504631136302,2001189218000.0,0.96338905775076,0.0489426196172249
2021-07,004380,삼익THK,0.7996447049925101,281400000000.0,0.6693283582089552,-0.0042166387856257
2021-07,004410,서울식품,0.6320705740559202,149026184640.0,0.1751397541650168,0.0019760808580858
2021-07,004430,송원산업,1.1159325922977874,463200000000.0,0.931761658031088,-0.003083145994832
2021-07,004440,대림씨엔에스,1.4429798768276665,166151908350.0,1.6777777777777778,-0.087911754079254
2021-07,004450,삼화왕관,0.1951932667509766,94469519150.0,1.5358950969213228,-0.0564733324363114
2021-07,004490,세방전지,1.5337665235723874,1223600000000.0,0.861533180778032,-0.0994682388316151
2021-07,004540,깨끗한나라,0.3415366343849372,242809318360.0,0.6533742331288344,-0.0259102279521674
2021-07,004560,현대비앤지스틸,0.8158363342142428,337765366400.0,1.184419642857143,0.0611122077409163
2021-07,004690,삼천리,0.3085913296527404,364141245000.0,3.526904231625835,-0.0552360087719298
2021-07,004700,조광피혁,0.592699241276325,367697331400.0,0.7479385171790235,-0.005894850119904
2021-07,004710,한솔테크닉스,1.0228399213921544,266190888620.0,0.982509047044632,-0.0934969784828592
2021-07,004720,우리들제약,0.1301984300940253,172141316100.0,0.4103418803418803,-0.0004991666666666
2021-07,004770,써니전자,0.4671035420013756,118473037400.0,0.47,-0.0790899525745257
2021-07,004800,효성,0.7099233094077885,2581200562500.0,0.9454448979591836,0.1888212216828478
2021-07,004830,덕성,1.0724511447754732,359072000000.0,0.1611353711790393,-0.0026778159041394
2021-07,004840,DRB동일,0.8251405404297726,146884100000.0,2.4112618724559023,-0.0984183833129334
2021-07,004890,동일산업,0.0700736431958504,264348435000.0,1.3384036697247703,0.0629154674796748
2021-07,004910,조광페인트,0.665276472439896,107136000000.0,1.6123058542413382,-0.0134708647798741
2021-07,004920,씨아이테크,0.3013166376463548,49540131560.0,0.8562703587620428,-0.1453267528735631
2021-07,004960,한신공영,1.0872369793422805,266126146000.0,1.899695652173913,-0.115883782051282
2021-07,004970,신라교역,0.3185000255654403,204000000000.0,2.5394509803921568,-0.0629991666666666
2021-07,004980,성신양회,1.1011254645963289,285612250450.0,1.3606008583690987,-0.0455811338797814
2021-07,005010,휴스틸,0.6906378919491312,108329074750.0,3.660655156108033,-0.00402029342723
2021-07,005030,부산주공,1.1194427243088,34450807302.0,1.16996699669967,-0.0919534395302348
2021-07,005070,코스모신소재,1.378097086722062,1271171060250.0,0.1156416132232349,0.5499595489296636
2021-07,005090,삼광글라스,0.919188267061365,751462604800.0,1.10041015625,-0.0158837820512819
2021-07,005110,한창,0.5859194377292777,118886678820.0,0.3331460674157303,0.2103851870748299
2021-07,005180,빙그레,0.3424210570693146,599940576900.0,0.9519868637110016,-0.0429519968553459
2021-07,005190,동성화학,0.2573518217450805,,,
2021-07,005300,롯데칠성,0.3767651667125956,1345438180000.0,0.9221220239632266,-0.0004991666666666
2021-07,005320,국동,1.006493166213124,190605239520.0,0.475885775388049,-0.076217182332463
2021-07,005360,모나미,0.7481375099714935,108092596040.0,0.6770979020979021,-0.0643289539007092
2021-07,005380,현대차,1.4747343362914438,46579664766000.0,1.1605550458715597,-0.0902695215727208
2021-07,005390,신성통상,0.7905416445275878,573396476100.0,0.4140350877192982,0.0808016463414634
2021-07,005420,코스모화학,1.6792397507620809,363981743000.0,0.3838627273538827,0.1580911417033773
2021-07,005430,한국공항,0.8840790923340512,146285601000.0,2.2082467532467533,-0.009082857653791
2021-07,005440,현대그린푸드,0.7211666878478875,981930044100.0,1.748855721393035,-0.0656154457364341
2021-07,005490,POSCO,0.9142345787495992,31953975027500.0,1.39174897680764,0.0526617528735631
2021-07,005500,삼진제약,0.5235913543856086,373215000000.0,0.5291247672253259,-0.0294322588908981
2021-07,005610,SPC삼립,0.571835388126635,715344846100.0,0.4512786489746683,-0.0487196029468043
2021-07,005680,삼영전자,0.7989028370990241,264000000000.0,1.834848484848485,-0.060997387307236
2021-07,005690,파미셀,0.661702649699229,1004312412500.0,0.0512835820895522,-0.0776341528925619
2021-07,005720,넥센,0.6586746796458481,273074282700.0,3.534901960784313,-0.0765861231884058
2021-07,005750,대림B&Co,0.3629193723528852,140213538400.0,1.1423305588585018,0.0777059615384614
2021-07,005800,신영와코루,0.3367126962951307,101700000000.0,3.04183185840708,-0.1107353871391076
2021-07,005820,원림,0.5494161028764701,59517423000.0,1.4568977558050522,-0.035880917132216
2021-07,005850,에스엘,1.3666461375762162,1590708141000.0,0.8552727272727273,-0.0761294187675069
2021-07,005870,휴니드,0.8513017594451524,105023151600.0,1.1030913978494623,-0.1041136244979919
2021-07,005880,대한해운,0.7759568231922462,987854238700.0,0.8392494023723827,-0.1237286284230406
2021-07,005930,삼성전자,1.0320533078205594,468627930175000.0,0.4780636942675159,-0.0277606288723668
2021-07,005950,이수화학,1.2120253501609843,320703869200.0,1.35451407706309,-0.0450335796221322
2021-07,005960,동부건설,0.8883439154043068,322713431600.0,1.3407495103962694,-0.0004991666666666
2021-07,006040,동원산업,0.59959798806537,893666763000.0,1.1635555555555557,-0.0765447940430925
2021-07,006060,화승인더,0.7400589672428931,405495600000.0,0.8147339699863574,-0.0714750855513308
2021-07,006090,사조오양,0.5353566511861673,110246046300.0,1.5198290598290598,0.0081215229885057
2021-07,006110,삼아알미늄,1.4471491226188158,167200000000.0,0.6508552631578948,0.1254267592592593
2021-07,006120,SK디스커버리,1.0559137332381,929047324000.0,1.690532786885246,-0.0780038925645872
2021-07,006260,LS,1.3525625802153225,2340940000000.0,1.352544704264099,0.0263369915254237
2021-07,006280,녹십자,1.2058205704974931,3412469096000.0,0.3073219178082191,-0.1116102777777778
2021-07,006340,대원전선,1.269467439459387,187839877715.0,0.4294896030245747,-0.1403365650406504
2021-07,006360,GS건설,1.1876544362286257,3769864634500.0,1.05540079974349,0.02630736013986
2021-07,006370,대구백화점,0.6835677014971454,123907445950.0,2.2162445414847163,-0.2294553956228955
2021-07,006380,카프로,0.8571138060055598,188400000000.0,0.9794055201698514,-0.053765498324958
2021-07,006390,한일현대시멘트,1.1218837010215217,649659254250.0,0.3149561408098729,-0.0436928839441535
2021-07,006400,삼성SDI,1.2964478061466798,50954516730000.0,0.2363211875843454,0.0611054178605539
2021-07,006490,인스코비,0.5262044571749632,390578717125.0,0.0671730532403878,0.1632247498662385
2021-07,006570,대림통상,0.4790891138885214,67599000000.0,1.3524774774774777,-0.0072105760626398
2021-07,006650,대한유화,1.1228857146533149,1654250000000.0,1.075174852652259,0.0688285644257702
2021-07,006660,삼성공조,0.6050209225185106,232818896100.0,0.9323560209424084,0.2264815613847251
2021-07,006740,영풍제지,0.7842130799120938,170274000000.0,0.7018252933507171,0.0153948730684326
2021-07,006800,미래에셋대우,1.0882631640135865,,,
2021-07,006890,태경케미컬,0.805245907328585,226780000000.0,0.5225063938618926,0.1198446728748806
2021-07,006980,우성사료,0.4631479223600966,112939500000.0,1.5354309165526676,-0.0086402792853911
2021-07,007070,GS리테일,0.7162391395034537,3696542646600.0,0.588080324732483,-0.0871744577404053
2021-07,007110,일신석재,0.5793689296096829,242051906250.0,0.21472,0.2724132569585878
2021-07,007120,미래아이앤지,0.9526395861032588,82740370572.0,0.8403755868544601,-0.0966802133427628
2021-07,007160,사조산업,0.7973919203954144,346500000000.0,1.1532467532467532,0.1065295873269434
2021-07,007210,벽산,1.0204016386580803,291380000000.0,0.7976470588235294,-0.0825726007919366
2021-07,007280,한국특수형강,0.5798541518330481,210041567820.0,0.5285171102661597,0.0362945258431888
2021-07,007310,오뚜기,0.4660044949024255,1979197759000.0,0.6574860853432282,-0.0096903431372548
2021-07,007340,디티알오토모티브,0.5659470631234622,398760799500.0,1.5097744360902257,-0.0436646342925659
2021-07,007460,에이프로젠 KIC,1.0506608688284718,410259773800.0,0.8798156198101038,-0.0849436111111111
2021-07,007540,샘표,0.68919517985719,160182060000.0,1.008132854578097,-0.0516064920499716
2021-07,007570,일양약품,0.8301045994683326,641278310400.0,0.3000297619047619,-0.1139556310466139
2021-07,007590,동방아그로,0.441770201174777,117655865280.0,1.1611111111111112,-0.0130705952380952
2021-07,007610,선도전기,1.046936511199046,79110000000.0,1.091467576791809,0.0239763578088577
2021-07,007630,폴루스바이오팜,0.0,55134426375.0,1.2127880492163732,-0.0004991666666666
2021-07,007660,이수페타시스,0.918676499606514,153724782550.0,0.494496644295302,-0.1029088052208835
2021-07,007690,국도화학,0.7531775471762728,551427458400.0,0.936891464699684,0.1857508333333333
2021-07,007700,F&F,0.533862400696439,,,
2021-07,007810,코리아써키트,1.3166684479758952,359035415200.0,0.8005921052631579,0.1009501086956521
2021-07,007860,서연,1.281156137943856,386243433800.0,1.0936170212765957,-0.0840646262766944
2021-07,007980,태평양물산,1.0964738422995188,112910781515.0,1.4746268656716417,-0.1674618664890467
2021-07,008040,사조동아원,0.3473862700903375,211716900000.0,0.9293333333333332,0.0375631170703574
2021-07,008060,대덕,0.7057497763706743,263326465500.0,1.6455598455598457,-0.0874556884057971
2021-07,008110,대동전자,0.5690844198952272,74691982640.0,1.861938202247191,-0.0900132331628303
2021-07,008250,이건산업,1.127716932378082,167575315500.0,1.0649673202614378,0.1370473017348204
2021-07,008260,NI스틸,0.923268915701236,146718600210.0,0.7557504873294347,-0.0677718939393939
2021-07,008350,남선알미늄,0.6495126549302903,462752178000.0,0.3859523809523809,0.0961065774586596
2021-07,008420,문배철강,1.2463964084504109,106003120850.0,1.0502901353965184,-0.0250274685534591
2021-07,008490,서흥,0.3731535499723798,635144303700.0,0.4654280510018215,-0.0077324397227245
2021-07,008500,일정실업,0.1122661766270427,23880000000.0,1.2367336683417085,-0.0202036001642035
2021-07,008600,윌비스,0.9644682111785632,154892852760.0,0.7138671474876127,-0.1503186612515042
2021-07,008700,아남전자,1.028953284943957,242943183000.0,0.2374603174603174,0.0495008333333333
2021-07,008730,율촌화학,1.284747163345458,525760000000.0,0.6504716981132076,-0.0476901779026217
2021-07,008770,호텔신라,0.5539594127410145,3669699313500.0,0.2457647058823529,-0.0365816408934707
2021-07,008870,금비,0.6412876573353188,75400000000.0,1.373050397877984,-0.1081914743589743
2021-07,008930,한미사이언스,1.1676305148032189,4825740608700.0,0.1314138408723626,-0.0632442647058823
2021-07,008970,동양철관,0.5688342429739203,217560080700.0,0.3666666666666666,0.0728146163245356
2021-07,009070,KCTC,0.878058944960785,234000000000.0,0.8216666666666667,-0.0410895725707257
2021-07,009140,경인전자,0.878180930577692,51522141600.0,1.0571036585365854,0.0277139994775339
2021-07,009150,삼성전기,1.1701781146075168,14341189632000.0,0.35471875,0.0842465960451977
2021-07,009160,SIMPAC,0.4911883070647969,458660907160.0,0.9619115549215408,0.3171700062656642
2021-07,009180,한솔로지스틱스,1.3868680985018913,112520055375.0,0.4183150183150183,-0.0864366666666666
2021-07,009190,대양금속,1.0269607971194137,172685450240.0,0.3265025837129844,0.0048105678466077
2021-07,009200,무림페이퍼,0.7414433241964568,132317605800.0,3.311006289308176,-0.1256711061439706
2021-07,009240,한샘,0.706381546479308,2824071360000.0,0.210125,0.1702325406504064
2021-07,009270,신원,0.5326721971001758,194322110215.0,1.038512035010941,0.1773358848797251
2021-07,009290,광동제약,0.9478711555221548,463400322840.0,0.9127828054298642,-0.0204548207686621
2021-07,009310,참엔지니어링,0.4782987948455764,89400988040.0,0.6214239155739872,-0.0276894989929506
2021-07,009320,대우부품,1.25774048049182,119115937500.0,0.31,-0.0588795809792844
2021-07,009410,태영건설,0.998733078702661,476513950500.0,1.1942857142857144,-0.0204991666666666
2021-07,009420,한올바이오파마,0.9472377336236536,1159742163600.0,0.121081081081081,0.0225423079877112
2021-07,009450,경동나비엔,0.5838108855448672,1001308128000.0,0.3208152173913043,0.0494295066571564
2021-07,009460,한창제지,0.547769533235002,146782015560.0,0.5853658536585366,-0.0825887189054726
2021-07,009470,삼화전기,1.127762772119189,223877807000.0,0.1968980797636632,-0.0978325
2021-07,009540,한국조선해양,1.002238005899531,9235891638000.0,1.252383141762452,-0.0266185696517413
2021-07,009580,무림P&P,0.581000845250957,312465303240.0,1.9644710578842317,-0.148458350340136
2021-07,009680,모토닉,0.9678130583334162,367950000000.0,1.1086995515695068,-0.0902950850340135
2021-07,009770,삼정펄프,0.386108149911979,87498985000.0,2.110028571428572,-0.0187319857410004
2021-07,009810,엔케이물산,1.133690759379821,66649497190.0,0.5028537023236319,-0.1031729634581105
2021-07,009830,한화솔루션,1.4100518633317325,7478989232700.0,0.7530036914203299,-0.1228336223344556
2021-07,009900,명신산업,0.9580800589259292,1747255428900.0,0.0521625697608384,0.172036044600939
2021-07,010040,한국내화,0.843222685885648,199996591940.0,0.7023827438526701,0.0193961212914484
2021-07,010050,우리종금,0.4882816832241544,858467744692.0,0.5458248472505092,-0.0471011084142394
2021-07,010060,OCI,1.544990394283026,2718828294000.0,0.9694298245614036,-0.0302864007092199
2021-07,010100,한국프랜지,1.420204090066329,99725125500.0,2.165496183206107,-0.117749840521114
2021-07,010120,LS ELECTRIC,0.9849313403037396,1947000000000.0,0.6988135593220339,0.1605026222420989
2021-07,010130,고려아연,0.6837752816908345,10321890000000.0,0.650599634369287,0.267171748744689
