date,mkt_cap_kospi,daily_return_kospi,lag_mkt_cap_kospi,daily_return_kosdaq,lag_mkt_cap_kosdaq,weighted_market_return
2022-08-10,1953610456318536,-0.009019516988487908,1971839855165800.0,-0.01604990103760573,377566288512358.0,-0.010149349741919885
2022-08-11,1986815488633416,0.017292251136693526,1953610456318536.0,0.014483036073487998,371625461907665.0,0.016843274825395996
2022-08-12,1990518587977843,0.0016483211690401234,1986815488633416.0,-0.0006248873400228616,376921674700047.0,0.0012858351991660094
2022-08-16,1995548135068567,0.002207330870194646,1990518587977843.0,0.003739643831992545,376887723942445.0,0.0024512729183473678
2022-08-17,1982238266258542,-0.006729767280305721,1995548135068567.0,-0.008769197594460598,378527165223375.0,-0.007054938000624798
2022-08-18,1976095948344075,-0.003345956836361852,1982238266258542.0,-0.0016436634357400726,375022272820858.0,-0.0030751348675868407
2022-08-19,1963842895285751,-0.006124279818982892,1976095948344075.0,-0.01439362758153162,374250512759244.0,-0.0074410251122983195
2022-08-22,1940547399248450,-0.012111413773874813,1963842895285751.0,-0.022476878293231084,369234112958133.0,-0.01375185816712882
2022-08-23,1919622194463391,-0.011029441624365477,1940547399248450.0,-0.015643258321082598,361316213497474.0,-0.01175365776358348
2022-08-24,1928432688428128,0.004972611627123813,1919622194463391.0,0.012407137933675427,355825721326646.0,0.00613519402129484
2022-08-25,1951737898290961,0.012180024106723586,1928432688428128.0,0.017941347050961953,360258575885697.0,0.013086903086633173
2022-08-26,1955296364048495,0.0015218426810266195,1951737898290961.0,-0.006093860311876753,366788600007638.0,0.00031704599619647027
2022-08-29,1913225190390959,-0.021821582165471698,1955296364048495.0,-0.028113901177643563,364598714433802.0,-0.022810493881317964
2022-08-30,1932045596372975,0.00990568175731088,1913225190390959.0,0.021964636038415586,354410893917581.0,0.011790386625103086
2022-08-31,1948130001179758,0.008617137168340339,1932045596372975.0,0.012571830066999468,362303882632861.0,0.009241628164553196
2022-09-01,1904334718445549,-0.02283125341315917,1948130001179758.0,-0.02319587628865971,366816015012029.0,-0.02288902992683933
2022-09-02,1899054382872987,-0.002566639482366906,1904334718445549.0,-0.0030951897706515963,358507548414235.0,-0.0026503789770907435
2022-09-05,1893408647987571,-0.0023781755699527896,1899054382872987.0,-0.018387031098895612,357503273732584.0,-0.004914436162965153
2022-09-06,1898174385827713,0.0026376223124542353,1893408647987571.0,0.010409239982889007,350972749587023.0,0.003852935371758333
2022-09-07,1872365971054935,-0.013925195641529942,1898174385827713.0,-0.014458727837220575,354746927319481.0,-0.01400920607986295
2022-09-08,1879133852167728,0.003290608720533994,1872365971054935.0,0.012522943542613074,349785644300329.0,0.004743857077586808
2022-09-13,1930515174838395,0.02737094636535975,1879133852167728.0,0.024401846209228584,354230891863360.0,0.02690002149778096
2022-09-14,1900212542914100,-0.015562105538182602,1930515174838395.0,-0.01739479662144361,362871797889994.0,-0.01585208359956869
2022-09-15,1892386624724827,-0.0039769098705327854,1900212542914100.0,-0.001979742761166303,356659511125992.0,-0.0036612922246018003
2022-09-16,1877514132114876,-0.0079314522676458,1892386624724827.0,-0.014512785072563927,355934997885249.0,-0.00897335243639533
2022-09-19,1856704765996991,-0.011381663435147349,1877514132114876.0,-0.023544231468495158,351206467014077.0,-0.013298266418257878
2022-09-20,1865526657055415,0.005174770552626384,1856704765996991.0,0.011224747642670119,342941150664492.0,0.00611800695673929
2022-09-21,1849097413146355,-0.008716768376375139,1865526657055415.0,-0.007180903531268545,346902229765285.0,-0.008475949364040135
2022-09-22,1837164889827236,-0.006347962048559808,1849097413146355.0,-0.004609943170528208,344388093098324.0,-0.006075084472906739
2022-09-23,1804499959619003,-0.018140813185211213,1837164889827236.0,-0.029344831716373143,342873656717270.0,-0.019902966799328112
2022-09-26,1750077523563214,-0.030157205240174623,1804499959619003.0,-0.05071569595261605,332903849021057.0,-0.03335922100367696
2022-09-27,1752262100804213,0.0013147586157213897,1750077523563214.0,0.008290364978263076,316331852898914.0,0.002382604373145394
2022-09-28,1709335980404834,-0.02453841518800648,1752262100804213.0,-0.034722321697153724,319026174809118.0,-0.02610697171221356
2022-09-29,1710780971078342,0.0007560077260300169,1709335980404834.0,0.0017807589000846669,307807311543755.0,0.0009123803075645505
2022-09-30,1698450563093902,-0.007112159304998311,1710780971078342.0,-0.003584813426755873,308456807526915.0,-0.006573325364699601
2022-10-04,1741825454562391,0.025001275811996404,1698450563093902.0,0.03588790604326175,308863848074064.0,0.026676392817623625
2022-10-05,1747613733710207,0.002643275489051078,1741825454562391.0,-0.0164324975961192,319854569308748.0,-0.00031619111766902747
2022-10-06,1765200352212336,0.010220203862370436,1747613733710207.0,0.03016021244929523,314630995837645.0,0.013262396027453997
2022-10-07,1761987170795059,-0.002243214499566548,1765200352212336.0,-0.010651407203863927,324168976674628.0,-0.0035477589795447047
2022-10-11,1729423094606371,-0.018259257268769757,1761987170795059.0,-0.04150381537316217,320796814736296.0,-0.021839455816311158
2022-10-12,1737572148230686,0.004744374039149957,1729423094606371.0,0.0032412247946227435,307440392544691.0,0.004517491483344964
2022-10-13,1707061504353616,-0.017979813572943093,1737572148230686.0,-0.02989563327229139,308456485369120.0,-0.01977622629385715
2022-10-14,1745972217446313,0.022969480366365147,1707061504353616.0,0.040899952424070296,299052153282201.0,0.02564238289998445
2022-10-17,1752293076152610,0.0032360850602246582,1745972217446313.0,0.005543760320830371,311385917006843.0,0.003585357053828588
2022-10-18,1775708705627780,0.01362340125511885,1752293076152610.0,0.02212609970674495,313338561588753.0,0.01491318751409027
2022-10-19,1765921332647701,-0.0055601235583011555,1775708705627780.0,-0.009367513520492476,320639761189027.0,-0.006142469779625821
2022-10-20,1751305187782541,-0.008648276601830651,1765921332647701.0,-0.014654772937905292,318156853326346.0,-0.009565232590652431
2022-10-21,1747594294440067,-0.00224066651939292,1751305187782541.0,-0.008759038269355202,313890313408496.0,-0.003231397784461408
2022-10-24,1765515578068974,0.010410641989589298,1747594294440067.0,0.02078638358439089,311224518989651.0,0.011979106958890625
2022-10-25,1765049717542871,-0.00048744275901535516,1765515578068974.0,0.0005083514887436191,317589693390857.0,-0.00033562422436946937
2022-10-26,1776494530682277,0.006483018428952825,1765049717542871.0,-0.008245626769253223,318350425727172.0,0.004232432777233587
2022-10-27,1806510988109388,0.017434520528458952,1776494530682277.0,0.017448072954023175,315561721211910.0,0.017436564750135008
2022-10-28,1789451213963740,-0.008904307098104747,1806510988109388.0,-0.010732423139449665,321179890132186.0,-0.009180265469366507
2022-10-31,1810255609225880,0.011113560218656282,1789451213963740.0,0.011197882582202778,317743013246559.0,0.011126275155671276
2022-11-01,1842767622771327,0.018141706741773733,1810255609225880.0,0.0067881437590782134,321315139825250.0,0.016430259125538835
2022-11-02,1844237342130277,0.0007065715435805586,1842767622771327.0,-0.0038282979787157556,323475937778169.0,2.939876479370149e-05
2022-11-03,1838688384000327,-0.0032950057127695276,1844237342130277.0,-0.00464602721654217,322379755989022.0,-0.003496029688395037
2022-11-04,1853798828434407,0.008269040044307507,1838688384000327.0,-0.0003457565585697209,319615919318102.0,0.006993304212370543
2022-11-07,1872576585237971,0.00994707102191672,1853798828434407.0,0.009497182550548322,319806801284679.0,0.00988087806078523
2022-11-08,1894800321379919,0.011489212788653225,1872576585237971.0,0.018344563727729524,322884894550289.0,0.012497424176302967
2022-11-09,1915468946843985,0.01057506335867675,1894800321379919.0,0.0017803821513184825,328769979001164.0,0.009274709978633148
2022-11-10,1897654097331497,-0.009148617601808184,1915468946843985.0,-0.009543800727679908,329414677068255.0,-0.0092066068536363
2022-11-11,1960950352852828,0.03368953014490694,1897654097331497.0,0.03311763542343682,326431031187154.0,0.03360559262773811
2022-11-14,1954401824877020,-0.0034270848435057344,1960950352852828.0,-0.0022975301550833827,337264814235686.0,-0.003261321838537653
2022-11-15,1959323044758419,0.0022952740791626347,1954401824877020.0,0.021136606628834764,337140902387706.0,0.005067286044030308
2022-11-16,1959009890979869,-0.0011611358166050412,1959323044758419.0,-0.0024967783505154273,344193558659399.0,-0.0013607087461690692
2022-11-17,1931710185304086,-0.013945791035136823,1959009890979869.0,-0.0074821692908088044,343209334494209.0,-0.012982209768528163
2022-11-18,1932865880577499,0.0006467722788487951,1931710185304086.0,-0.007619925698945096,340965031533293.0,-0.0005934643004003517
2022-11-21,1912994304976186,-0.010218942269930587,1932865880577499.0,-0.018239698327686016,338951690005533.0,-0.011415626746757048
2022-11-22,1901129947451713,-0.005881380450506346,1912994304976186.0,-0.008781329585148323,332699337394302.0,-0.0063110076878859465
2022-11-23,1911397948867669,0.005296702657082264,1901129947451713.0,0.018715075955409555,329829714579478.0,0.0072805028621826555
2022-11-24,1929930652968710,0.009644294275044318,1911397948867669.0,0.017406524345704888,335667394857994.0,0.01080381887604547
2022-11-25,1926846986556735,-0.0014213563918027416,1929930652968710.0,-0.006312481374116219,341717146968777.0,-0.0021571136137056553
2022-11-28,1903723176182007,-0.01213769453537128,1926846986556735.0,-0.02134794699820053,339637553238086.0,-0.013517870555218988
2022-11-29,1923006247934229,0.01043072412976942,1903723176182007.0,0.013428054046524585,332414215094245.0,0.010876293832035347
2022-11-30,1953840810263050,0.01608455693497568,1923006247934229.0,0.002748989746268249,336927388299632.0,0.014096393321519685
2022-12-01,1959622742842373,0.0029564858667032734,1953840810263050.0,0.015160237958165457,337947065677640.0,0.004756051285851925
2022-12-02,1924204751365239,-0.01835199045099689,1959622742842373.0,-0.01032946259789358,343075080230538.0,-0.017156727503650108
2022-12-05,1911915922637855,-0.0061659676379125505,1924204751365239.0,0.0005048093321509128,339643001144892.0,-0.005165157089778993
2022-12-06,1891336961499674,-0.010812955706562266,1911915922637855.0,-0.018927616865761165,339917270391513.0,-0.012037874799115559
2022-12-07,1882795765140146,-0.004324825753397099,1891336961499674.0,-0.0018069609696431677,333769906652176.0,-0.003947141649381741
2022-12-08,1873438918318869,-0.004922759263222831,1882795765140146.0,-0.007825772133567277,333420326905253.0,-0.005359505257313633
2022-12-09,1888379555760614,0.007574607351924056,1873438918318869.0,0.00978218155279853,330917120166935.0,0.00790600758144869
2022-12-12,1875700660827307,-0.006705622342028539,1888379555760614.0,-0.005934759343423801,334174610218005.0,-0.006589718376206948
2022-12-13,1874838727660788,-0.00026127044862656046,1875700660827307.0,-8.389027152488904e-05,332248030270132.0,-0.00023457860805588813
2022-12-14,1895655040773681,0.011317653009610407,1874838727660788.0,0.0193523127691706,332194007303160.0,0.012526998834238306
2022-12-15,1865842784271843,-0.015954985933104182,1895655040773681.0,-0.008669410150891732,338621742436927.0,-0.01485080117651196
2022-12-16,1865107455187511,-0.00040237698911882447,1865842784271843.0,-0.007292300880057501,335706650690362.0,-0.0014529976275685073
2022-12-19,1859031540760755,-0.0033262429979407093,1865107455187511.0,-0.00026484158291628646,333728481678709.0,-0.0028615985790845914
2022-12-20,1844296008436715,-0.008026630728221185,1859031540760755.0,-0.019645297119433414,333338382026031.0,-0.009793188194592505
2022-12-21,1840550908652687,-0.001860034543498701,1844296008436715.0,0.0036550851193948297,326822623464700.0,-0.00102983307478851
2022-12-22,1863411614401840,0.011928122115116402,1840550908652687.0,0.0132067450758111,327971511518424.0,0.012121503516747524
2022-12-23,1829395536163727,-0.01826259266016894,1863411614401840.0,-0.033243825347542666,332311677394446.0,-0.020529926883191593
2022-12-26,1831727639591539,0.0014911245672495355,1829395536163727.0,0.0049620253164557315,321813279703994.0,0.002010359122904954
2022-12-27,1844141209320557,0.006754015726283313,1831727639591539.0,0.01368975643461745,323390640890782.0,0.007794772353440912
2022-12-28,1801877942940295,-0.022436653106366222,1844141209320557.0,-0.016785242619179574,327910002219152.0,-0.02158347155357905
2022-12-29,1767235220931085,-0.0193163629985309,1801877942940295.0,-0.018891633086355664,321475844186489.0,-0.01925205887366222
2023-01-02,1759241799519040,-0.00479788946521198,1767235220931085.0,-0.011453134890841876,315498720104122.0,-0.005806045798767189
2023-01-03,1753771077018843,-0.0031406273167182697,1759241799519040.0,0.005122782981638485,311897723962202.0,-0.001896221116651548
2023-01-04,1783808765569816,0.016811798006021617,1753771077018843.0,0.012919475516704804,313443983727042.0,0.01622161990110707
2023-01-05,1791816776272757,0.0038431191765884165,1783808765569816.0,-0.005485102461713964,317540886338069.0,0.002433505234284664
2023-01-06,1811418923114710,0.011180535623606103,1791816776272757.0,0.013266266619602396,315902966634724.0,0.01149314293843266
2023-01-09,1858632832938702,0.02629728773739415,1811418923114710.0,0.017809968937788412,320090411554481.0,0.025022740484247116
2023-01-10,1859599298527137,0.00047655721452311006,1858632832938702.0,-0.007358708518133028,325718026654199.0,-0.0006917932276891169
2023-01-11,1865737441088174,0.0034959235490004126,1859599298527137.0,0.01971122764169242,323644848790326.0,0.005899685697002339
2023-01-12,1870238983001541,0.00236063961890709,1865737441088174.0,0.0014793524662919388,329777375205274.0,0.002228265853157604
2023-01-13,1886570606528872,0.008874889011035503,1870238983001541.0,0.0014068259193606991,330354754662007.0,0.007753777872606998
2023-01-16,1897375181962087,0.005770947449593278,1886570606528872.0,0.007122587170913963,330987809068553.0,0.0059726901711663815
2023-01-17,1881433258560147,-0.00852966423041357,1897375181962087.0,-0.010015483546987558,333362222147532.0,-0.008751705618239104
2023-01-18,1872694001860234,-0.004652452939618801,1881433258560147.0,0.002874413492835126,330058542928887.0,-0.0035290906165736198
2023-01-19,1882551676807929,0.0050753276584245555,1872694001860234.0,0.0016016859852476806,331005187288778.0,0.004553571595589126
2023-01-20,1895790658564122,0.006268012132720546,1882551676807929.0,0.007125924055604749,331969248601759.0,0.006396617996471268
2023-01-25,1922275331006549,0.013906632265390684,1895790658564122.0,0.02002869200662971,334506823768744.0,0.014824837471282014
2023-01-26,1953918425527295,0.016503539119728794,1922275331006549.0,0.008998429712569145,341163277030754.0,0.015372309975395525
2023-01-27,1966558578500389,0.006226074980252294,1953918425527295.0,0.0031260995480011378,344416794892032.0,0.005761528471486185
2023-01-30,1940151030295828,-0.01350633247719435,1966558578500389.0,-0.003548060708263079,345741980309055.0,-0.01201734239382094
2023-01-31,1918934214743307,-0.010361277632454091,1940151030295828.0,0.002531748395656841,344704325436817.0,-0.00841617339261295
2023-02-01,1938780673481178,0.010193478153298186,1918934214743307.0,0.014139286148361352,345558866757648.0,0.010795603613674303
2023-02-02,1953996214062839,0.007788390889052144,1938780673481178.0,0.01819005006924468,350460923570265.0,0.00938078510714108
2023-02-03,1963172031301669,0.004666083406240862,1953996214062839.0,0.0028380110381627244,356981668435985.0,0.004383697179648065
2023-02-06,1929318577658651,-0.017017416545718422,1963172031301669.0,-0.007120593643631157,358449971540544.0,-0.015489383177990175
