month,ticker,name,lstg_st_cnt,mkt_cap
2021-07,003670,포스코케미칼,77463220,11929335880000
2021-08,003670,포스코케미칼,77463220,12045530710000
2021-09,003670,포스코케미칼,77463220,13710989940000
2021-10,003670,포스코케미칼,77463220,11270898510000
2021-11,003670,포스코케미칼,77463220,12200457150000
2021-12,003670,포스코케미칼,77463220,11154703680000
2022-01,003670,포스코케미칼,77463220,8559685810000
2022-02,003670,포스코케미칼,77463220,8792075470000
2022-03,003670,포스코케미칼,77463220,9334318010000
2022-04,003670,포스코케미칼,77463220,10534997920000
2022-05,003670,포스코케미칼,77463220,10108950210000
2022-06,003670,포스코케미칼,77463220,8288564540000
2022-07,003670,포스코케미칼,77463220,10186413430000
2022-08,003670,포스코케미칼,77463220,13013820960000
2022-09,003670,포스코케미칼,77463220,11619483000000
2022-10,003670,포스코케미칼,77463220,15453912390000
2022-11,003670,포스코케미칼,77463220,16925713570000
2022-12,003670,포스코케미칼,77463220,13943379600000
2023-01,003670,포스코케미칼,77463220,17351761280000
2023-02,003670,포스코케미칼,77463220,17119371620000
2023-03,003670,포스코케미칼,77463220,21108727450000
2023-04,003670,포스코퓨처엠,77463220,25950178700000
2023-05,003670,포스코퓨처엠,77463220,27112127000000
2023-06,003670,포스코퓨처엠,77463220,27344516660000
2023-07,003670,포스코퓨처엠,77463220,40823116940000
2023-08,003670,포스코퓨처엠,77463220,34819717390000
2023-09,003670,포스코퓨처엠,77463220,27848027590000
2023-10,003670,포스코퓨처엠,77463220,18320051530000
2023-11,003670,포스코퓨처엠,77463220,25136814890000
2023-12,003670,포스코퓨처엠,77463220,27809295980000
2024-01,003670,포스코퓨처엠,77463220,19636926270000
2024-02,003670,포스코퓨처엠,77463220,24555840740000
2024-03,003670,포스코퓨처엠,77463220,23510087270000
2024-04,003670,포스코퓨처엠,77463220,21960822870000
2024-05,003670,포스코퓨처엠,77463220,19404536610000
2024-06,003670,포스코퓨처엠,77463220,20024242370000
2024-07,003670,포스코퓨처엠,77463220,16383471030000
2024-08,003670,포스코퓨처엠,77463220,16615860690000
2024-09,003670,포스코퓨처엠,77463220,19365805000000
2024-10,003670,포스코퓨처엠,77463220,17390492890000
2024-11,003670,포스코퓨처엠,77463220,13346912806000
2024-12,003670,포스코퓨처엠,77463220,11007523562000
2025-01,003670,포스코퓨처엠,77463220,11061747816000
2025-02,003670,포스코퓨처엠,77463220,10945552986000
2025-03,003670,포스코퓨처엠,77463220,9318825366000
2025-04,003670,포스코퓨처엠,77463220,9675156178000
2025-05,003670,포스코퓨처엠,77463220,9032211452000
2025-06,003670,포스코퓨처엠,77463220,9791351008000
2025-07,003670,포스코퓨처엠,77463220,11038508850000
2025-08,003670,포스코퓨처엠,88946220,12568100886000
2025-09,003670,포스코퓨처엠,88946220,12763782570000
2025-10,003670,포스코퓨처엠,88946220,19256856630000
2025-11,003670,포스코퓨처엠,88946220,18367394430000
2025-12,003670,포스코퓨처엠,88946220,16632943140000
2020-01,003680,한성기업,6170756,31038902680
2020-02,003680,한성기업,6170756,30576095980
2020-03,003680,한성기업,6209515,23627204575
2020-04,003680,한성기업,6209515,29743576850
2020-05,003680,한성기업,6209515,32599953750
2020-06,003680,한성기업,6209515,64578956000
2020-07,003680,한성기업,6209515,107114133750
2020-08,003680,한성기업,6209515,92521773500
2020-09,003680,한성기업,6209515,79792267750
2020-10,003680,한성기업,6209515,65820859000
2020-11,003680,한성기업,6209515,56071920450
2020-12,003680,한성기업,6209515,51601069650
2021-01,003680,한성기업,6209515,48434217000
2021-02,003680,한성기업,6209515,46385077050
2021-03,003680,한성기업,6209515,49614024850
2021-04,003680,한성기업,6209515,49427739400
2021-05,003680,한성기업,6209515,53526019300
2021-06,003680,한성기업,6209515,53712304750
2021-07,003680,한성기업,6209515,51849450250
2021-08,003680,한성기업,6209515,47254409150
2021-09,003680,한성기업,6209515,42783558350
2021-10,003680,한성기업,6209515,41044894150
2021-11,003680,한성기업,6209515,33283000400
2021-12,003680,한성기업,6209515,39927181450
2022-01,003680,한성기업,6209515,35953091850
2022-02,003680,한성기업,6209515,36760328800
2022-03,003680,한성기업,6209515,55947730150
2022-04,003680,한성기업,6209515,55947730150
2022-05,003680,한성기업,6209515,51104308450
2022-06,003680,한성기업,6209515,38871563900
2022-07,003680,한성기업,6209515,39865086300
2022-08,003680,한성기업,6209515,41106989300
2022-09,003680,한성기업,6209515,32972524650
2022-10,003680,한성기업,6209515,31606431350
2022-11,003680,한성기업,6209515,34462808250
2022-12,003680,한성기업,6209515,31916907100
2023-01,003680,한성기업,6209515,34400713100
2023-02,003680,한성기업,6209515,35456330650
2023-03,003680,한성기업,6209515,33407190700
2023-04,003680,한성기업,6209515,33283000400
2023-05,003680,한성기업,6209515,34835379150
2023-06,003680,한성기업,6209515,35332140350
2023-07,003680,한성기업,6209515,31854811950
2023-08,003680,한성기업,6209515,33593476150
2023-09,003680,한성기업,6209515,31544336200
2023-10,003680,한성기업,6209515,31047575000
2023-11,003680,한성기업,6209515,34090237350
2023-12,003680,한성기업,6209515,35953091850
2024-01,003680,한성기업,6209515,37753851200
2024-02,003680,한성기업,6209515,34773284000
2024-03,003680,한성기업,6209515,33655571300
2024-04,003680,한성기업,6209515,32103192550
2024-05,003680,한성기업,6209515,47875360650
2024-06,003680,한성기업,6209515,55761444700
2024-07,003680,한성기업,6209515,41417465050
2024-08,003680,한성기업,6209515,33593476150
2024-09,003680,한성기업,6209515,33407190700
2024-10,003680,한성기업,6209515,31979002250
2024-11,003680,한성기업,6209515,30116147750
2024-12,003680,한성기업,6209515,31295955600
2025-01,003680,한성기업,6209515,30085100175
2025-02,003680,한성기업,6209515,29588338975
2025-03,003680,한성기업,6209515,29588338975
2025-04,003680,한성기업,6209515,31358050750
2025-05,003680,한성기업,6209515,32041097400
2025-06,003680,한성기업,6209515,31668526500
2025-07,003680,한성기업,6209515,31792716800
2025-08,003680,한성기업,6209515,33531381000
2025-09,003680,한성기업,6209515,33655571300
2025-10,003680,한성기업,6209515,32848334350
2025-11,003680,한성기업,6209515,35890996700
2025-12,003680,한성기업,6209515,34152332500
2020-01,003690,코리안리,120369116,1038785471080
2020-02,003690,코리안리,120369116,981008295400
2020-03,003690,코리안리,120369116,878694546800
2020-04,003690,코리안리,120369116,1011100574400
2020-05,003690,코리안리,120369116,889527767240
2020-06,003690,코리안리,120369116,885916693760
2020-07,003690,코리안리,120369116,858231797080
2020-08,003690,코리안리,120369116,883509311440
2020-09,003690,코리안리,120369116,896749914200
2020-10,003690,코리안리,120369116,893138840720
2020-11,003690,코리안리,120369116,932860649000
2020-12,003690,코리안리,120369116,949712325240
2021-01,003690,코리안리,120369116,895546223040
2021-02,003690,코리안리,120369116,946101251760
2021-03,003690,코리안리,120369116,1018322721360
2021-04,003690,코리안리,120369116,1103784793720
2021-05,003690,코리안리,120369116,1179617336800
2021-06,003690,코리안리,120369116,1185635792600
2021-07,003690,코리안리,120369116,1147117675480
2021-08,003690,코리안리,120369116,1135080763880
2021-09,003690,코리안리,120369116,1150728748960
2021-10,003690,코리안리,120369116,1162765660560
2021-11,003690,코리안리,120369116,1120636469960
2021-12,003690,코리안리,120369116,1113414323000
2022-01,003690,코리안리,120369116,1221746527400
2022-02,003690,코리안리,120369116,1162765660560
2022-03,003690,코리안리,120369116,1184432101440
2022-04,003690,코리안리,120369116,1169987807520
2022-05,003690,코리안리,120369116,1160358278240
2022-06,003690,코리안리,120369116,1011100574400
2022-07,003690,코리안리,120369116,1060451911960
2022-08,003690,코리안리,120369116,1005082118600
2022-09,003690,코리안리,120369116,944897560600
2022-10,003690,코리안리,120369116,884713002600
2022-11,003690,코리안리,120369116,1011100574400
2022-12,003690,코리안리,140822939,959004214590
2023-01,003690,코리안리,140822939,1061804960060
2023-02,003690,코리안리,140822939,1149115182240
2023-03,003690,코리안리,140822939,1023782766530
2023-04,003690,코리안리,140822939,1066029648230
2023-05,003690,코리안리,140822939,994209949340
2023-06,003690,코리안리,140822939,987168802390
2023-07,003690,코리안리,140822939,973086508490
2023-08,003690,코리안리,140822939,1115317676880
2023-09,003690,코리안리,140822939,1160381017360
2023-10,003690,코리안리,140822939,1249099468930
2023-11,003690,코리안리,140822939,1088561318470
2023-12,003690,코리안리,165367526,1182377810900
2024-01,003690,코리안리,165367526,1253485847080
2024-02,003690,코리안리,165367526,1329554909040
2024-03,003690,코리안리,165367526,1372550465800
2024-04,003690,코리안리,165367526,1354360037940
2024-05,003690,코리안리,165367526,1336169610080
2024-06,003690,코리안리,165367526,1319632857480
2024-07,003690,코리안리,165367526,1374204141060
2024-08,003690,코리안리,165367526,1400662945220
2024-09,003690,코리안리,165367526,1362628414240
2024-10,003690,코리안리,165367526,1561069445440
2024-11,003690,코리안리,194821031,1579998561410
2024-12,003690,코리안리,194821031,1548827196450
2025-01,003690,코리안리,194821031,1605325295440
2025-02,003690,코리안리,194821031,1566361089240
2025-03,003690,코리안리,194821031,1591687823270
2025-04,003690,코리안리,194821031,1578050351100
2025-05,003690,코리안리,194821031,1800146326440
2025-06,003690,코리안리,194821031,1994967357440
2025-07,003690,코리안리,194821031,2076792190460
2025-08,003690,코리안리,194821031,2111859976040
2025-09,003690,코리안리,194821031,2123549237900
2025-10,003690,코리안리,194821031,2067051138910
2025-11,003690,코리안리,194821031,2257975749290
2025-12,003690,코리안리,194821031,2248234697740
2020-01,003720,삼영화학,34000000,39950000000
2020-02,003720,삼영화학,34000000,34340000000
2020-03,003720,삼영화학,34000000,31892000000
2020-04,003720,삼영화학,34000000,40970000000
2020-05,003720,삼영화학,34000000,44880000000
2020-06,003720,삼영화학,34000000,39610000000
2020-07,003720,삼영화학,34000000,57290000000
2020-08,003720,삼영화학,34000000,66980000000
2020-09,003720,삼영화학,34000000,69530000000
2020-10,003720,삼영화학,34000000,72420000000
2020-11,003720,삼영화학,34000000,72760000000
2020-12,003720,삼영화학,34000000,88230000000
2021-01,003720,삼영화학,34000000,100810000000
2021-02,003720,삼영화학,34000000,94860000000
2021-03,003720,삼영화학,34000000,93330000000
2021-04,003720,삼영화학,34000000,99620000000
2021-05,003720,삼영화학,34000000,94350000000
2021-06,003720,삼영화학,34000000,114920000000
2021-07,003720,삼영화학,34000000,110670000000
2021-08,003720,삼영화학,34000000,111350000000
2021-09,003720,삼영화학,34000000,104210000000
2021-10,003720,삼영화학,34000000,106760000000
2021-11,003720,삼영화학,34000000,89760000000
2021-12,003720,삼영화학,34000000,102000000000
2022-01,003720,삼영화학,34000000,113220000000
2022-02,003720,삼영화학,34000000,109820000000
2022-03,003720,삼영화학,34000000,112030000000
2022-04,003720,삼영화학,34000000,108970000000
2022-05,003720,삼영화학,34000000,104040000000
2022-06,003720,삼영화학,34000000,86360000000
2022-07,003720,삼영화학,34000000,102850000000
2022-08,003720,삼영화학,34000000,104550000000
2022-09,003720,삼영화학,34000000,81770000000
2022-10,003720,삼영화학,34000000,81260000000
2022-11,003720,삼영화학,34000000,89250000000
2022-12,003720,삼영화학,34000000,81940000000
2023-01,003720,삼영화학,34000000,88060000000
2023-02,003720,삼영화학,34000000,102000000000
2023-03,003720,삼영화학,34000000,122740000000
2023-04,003720,삼영,34000000,132600000000
2023-05,003720,삼영,34000000,161840000000
2023-06,003720,삼영,34000000,145520000000
2023-07,003720,삼영,34000000,155380000000
2023-08,003720,삼영,34000000,185640000000
2023-09,003720,삼영,34000000,167110000000
2023-10,003720,삼영,34000000,169320000000
2023-11,003720,삼영,34000000,174420000000
2023-12,003720,삼영,34000000,153680000000
2024-01,003720,삼영,34000000,127330000000
2024-02,003720,삼영,34000000,145180000000
2024-03,003720,삼영,34000000,136170000000
2024-04,003720,삼영,34000000,131920000000
2024-05,003720,삼영,34000000,115600000000
2024-06,003720,삼영,34000000,135320000000
2024-07,003720,삼영,34000000,128690000000
2024-08,003720,삼영,34000000,137190000000
2024-09,003720,삼영,34000000,186660000000
2024-10,003720,삼영,34000000,148920000000
2024-11,003720,삼영,34000000,120870000000
2024-12,003720,삼영,34000000,125800000000
2025-01,003720,삼영,34000000,147730000000
2025-02,003720,삼영,34000000,150620000000
2025-03,003720,삼영,34000000,127670000000
2025-04,003720,삼영,34000000,137360000000
2025-05,003720,삼영,34000000,137190000000
2025-06,003720,삼영,34000000,128690000000
2025-07,003720,삼영,34000000,141100000000
2025-08,003720,삼영,34000000,173400000000
2025-09,003720,삼영,34000000,167790000000
2025-10,003720,삼영,34000000,167620000000
2025-11,003720,삼영,34000000,230520000000
2025-12,003720,삼영,34000000,209440000000
2020-01,003780,진양산업,13000000,51870000000
2020-02,003780,진양산업,13000000,46410000000
2020-03,003780,진양산업,13000000,38350000000
2020-04,003780,진양산업,13000000,39845000000
2020-05,003780,진양산업,13000000,43810000000
2020-06,003780,진양산업,13000000,42120000000
2020-07,003780,진양산업,13000000,46150000000
2020-08,003780,진양산업,13000000,47515000000
2020-09,003780,진양산업,13000000,54405000000
2020-10,003780,진양산업,13000000,52780000000
2020-11,003780,진양산업,13000000,60580000000
2020-12,003780,진양산업,13000000,65780000000
2021-01,003780,진양산업,13000000,52000000000
2021-02,003780,진양산업,13000000,51220000000
2021-03,003780,진양산업,13000000,102700000000
2021-04,003780,진양산업,13000000,71630000000
2021-05,003780,진양산업,13000000,74100000000
2021-06,003780,진양산업,13000000,76960000000
2021-07,003780,진양산업,13000000,78260000000
2021-08,003780,진양산업,13000000,74750000000
2021-09,003780,진양산업,13000000,74620000000
2021-10,003780,진양산업,13000000,88010000000
2021-11,003780,진양산업,13000000,94900000000
2021-12,003780,진양산업,13000000,108810000000
2022-01,003780,진양산업,13000000,107250000000
2022-02,003780,진양산업,13000000,118040000000
2022-03,003780,진양산업,13000000,154050000000
2022-04,003780,진양산업,13000000,137150000000
2022-05,003780,진양산업,13000000,101920000000
2022-06,003780,진양산업,13000000,93600000000
2022-07,003780,진양산업,13000000,101010000000
2022-08,003780,진양산업,13000000,90870000000
2022-09,003780,진양산업,13000000,87880000000
2022-10,003780,진양산업,13000000,88530000000
2022-11,003780,진양산업,13000000,83850000000
2022-12,003780,진양산업,13000000,81120000000
2023-01,003780,진양산업,13000000,85670000000
2023-02,003780,진양산업,13000000,79300000000
2023-03,003780,진양산업,13000000,79170000000
2023-04,003780,진양산업,13000000,86320000000
2023-05,003780,진양산업,13000000,85410000000
2023-06,003780,진양산업,13000000,83330000000
2023-07,003780,진양산업,13000000,81250000000
2023-08,003780,진양산업,13000000,85020000000
2023-09,003780,진양산업,13000000,94510000000
2023-10,003780,진양산업,13000000,90220000000
2023-11,003780,진양산업,13000000,95030000000
2023-12,003780,진양산업,13000000,89440000000
2024-01,003780,진양산업,13000000,81250000000
2024-02,003780,진양산업,13000000,80990000000
2024-03,003780,진양산업,13000000,88010000000
2024-04,003780,진양산업,13000000,84370000000
2024-05,003780,진양산업,13000000,82810000000
2024-06,003780,진양산업,13000000,80860000000
2024-07,003780,진양산업,13000000,82420000000
2024-08,003780,진양산업,13000000,82940000000
2024-09,003780,진양산업,13000000,86710000000
2024-10,003780,진양산업,13000000,89440000000
2024-11,003780,진양산업,13000000,76830000000
2024-12,003780,진양산업,13000000,112450000000
2025-01,003780,진양산업,13000000,146640000000
2025-02,003780,진양산업,13000000,122720000000
2025-03,003780,진양산업,13000000,90090000000
2025-04,003780,진양산업,13000000,72410000000
2025-05,003780,진양산업,13000000,74490000000
2025-06,003780,진양산업,13000000,73190000000
2025-07,003780,진양산업,13000000,74620000000
2025-08,003780,진양산업,13000000,79820000000
2025-09,003780,진양산업,13000000,87750000000
2025-10,003780,진양산업,13000000,89180000000
2025-11,003780,진양산업,13000000,88140000000
2025-12,003780,진양산업,13000000,87620000000
2020-01,003830,대한화섬,1328000,110489600000
2020-02,003830,대한화섬,1328000,109294400000
2020-03,003830,대한화섬,1328000,90835200000
2020-04,003830,대한화섬,1328000,107036800000
2020-05,003830,대한화섬,1328000,116067200000
2020-06,003830,대한화섬,1328000,113942400000
2020-07,003830,대한화섬,1328000,114872000000
2020-08,003830,대한화섬,1328000,109958400000
2020-09,003830,대한화섬,1328000,107568000000
2020-10,003830,대한화섬,1328000,109427200000
2020-11,003830,대한화섬,1328000,135456000000
2020-12,003830,대한화섬,1328000,135456000000
2021-01,003830,대한화섬,1328000,146744000000
2021-02,003830,대한화섬,1328000,152720000000
2021-03,003830,대한화섬,1328000,177288000000
2021-04,003830,대한화섬,1328000,178616000000
2021-05,003830,대한화섬,1328000,186584000000
2021-06,003830,대한화섬,1328000,222440000000
2021-07,003830,대한화섬,1328000,187248000000
2021-08,003830,대한화섬,1328000,189240000000
2021-09,003830,대한화섬,1328000,187248000000
2021-10,003830,대한화섬,1328000,181272000000
2021-11,003830,대한화섬,1328000,163344000000
2021-12,003830,대한화섬,1328000,164672000000
2022-01,003830,대한화섬,1328000,160688000000
2022-02,003830,대한화섬,1328000,170648000000
2022-03,003830,대한화섬,1328000,166000000000
2022-04,003830,대한화섬,1328000,169320000000
2022-05,003830,대한화섬,1328000,167328000000
2022-06,003830,대한화섬,1328000,144752000000
2022-07,003830,대한화섬,1328000,142760000000
2022-08,003830,대한화섬,1328000,154712000000
2022-09,003830,대한화섬,1328000,129745600000
2022-10,003830,대한화섬,1328000,130409600000
2022-11,003830,대한화섬,1328000,157368000000
2022-12,003830,대한화섬,1328000,155376000000
2023-01,003830,대한화섬,1328000,174632000000
2023-02,003830,대한화섬,1328000,173304000000
2023-03,003830,대한화섬,1328000,164140800000
2023-04,003830,대한화섬,1328000,155508800000
2023-05,003830,대한화섬,1328000,141963200000
2023-06,003830,대한화섬,1328000,141299200000
2023-07,003830,대한화섬,1328000,134792000000
2023-08,003830,대한화섬,1328000,140104000000
2023-09,003830,대한화섬,1328000,132667200000
2023-10,003830,대한화섬,1328000,132800000000
2023-11,003830,대한화섬,1328000,136916800000
2023-12,003830,대한화섬,1328000,140369600000
2024-01,003830,대한화섬,1328000,158828800000
2024-02,003830,대한화섬,1328000,146876800000
2024-03,003830,대한화섬,1328000,154579200000
2024-04,003830,대한화섬,1328000,147275200000
2024-05,003830,대한화섬,1328000,147806400000
2024-06,003830,대한화섬,1328000,146080000000
2024-07,003830,대한화섬,1328000,136518400000
2024-08,003830,대한화섬,1328000,133331200000
2024-09,003830,대한화섬,1328000,163211200000
2024-10,003830,대한화섬,1328000,156172800000
2024-11,003830,대한화섬,1328000,154180800000
2024-12,003830,대한화섬,1328000,139041600000
2025-01,003830,대한화섬,1328000,140502400000
2025-02,003830,대한화섬,1328000,140236800000
2025-03,003830,대한화섬,1328000,147408000000
2025-04,003830,대한화섬,1328000,146876800000
2025-05,003830,대한화섬,1328000,172374400000
2025-06,003830,대한화섬,1328000,172108800000
2025-07,003830,대한화섬,1328000,179014400000
2025-08,003830,대한화섬,1328000,156172800000
2025-09,003830,대한화섬,1328000,150196800000
2025-10,003830,대한화섬,1328000,155508800000
2025-11,003830,대한화섬,1328000,159094400000
2025-12,003830,대한화섬,1328000,155641600000
2020-01,003850,보령제약,44200000,601120000000
2020-02,003850,보령제약,44200000,525980000000
2020-03,003850,보령제약,44200000,537030000000
2020-04,003850,보령제약,44200000,574600000000
2020-05,003850,보령제약,44200000,651950000000
2020-06,003850,보령제약,47620000,802397000000
2020-07,003850,보령제약,47620000,783349000000
2020-08,003850,보령제약,47620000,771444000000
2020-09,003850,보령제약,47620000,738110000000
2020-10,003850,보령제약,47620000,666680000000
2020-11,003850,보령제약,47620000,980972000000
2020-12,003850,보령제약,47620000,907161000000
2021-01,003850,보령제약,52120000,1115368000000
2021-02,003850,보령제약,52120000,1117974000000
2021-03,003850,보령제약,52120000,1084096000000
2021-04,003850,보령제약,52120000,1391604000000
2021-05,003850,보령제약,52120000,1180518000000
2021-06,003850,보령제약,52120000,1230032000000
2021-07,003850,보령제약,57670000,1035176500000
2021-08,003850,보령제약,68690000,1136819500000
2021-09,003850,보령제약,68690000,1109343500000
2021-10,003850,보령제약,68690000,985701500000
2021-11,003850,보령제약,68690000,989136000000
2021-12,003850,보령제약,68690000,1002874000000
2022-01,003850,보령제약,68690000,824280000000
2022-02,003850,보령제약,68690000,855190500000
2022-03,003850,보령제약,68690000,910142500000
2022-04,003850,보령,68690000,899839000000
2022-05,003850,보령,68690000,831149000000
2022-06,003850,보령,68690000,697203500000
2022-07,003850,보령,68690000,769328000000
2022-08,003850,보령,68690000,697203500000
2022-09,003850,보령,68690000,714376000000
2022-10,003850,보령,68690000,721245000000
2022-11,003850,보령,68690000,731548500000
2022-12,003850,보령,68690000,622331400000
2023-01,003850,보령,68690000,661484700000
2023-02,003850,보령,68690000,618210000000
2023-03,003850,보령,68690000,598289900000
2023-04,003850,보령,68690000,596229200000
2023-05,003850,보령,68690000,608593400000
2023-06,003850,보령,68690000,563944900000
2023-07,003850,보령,68690000,563944900000
2023-08,003850,보령,68690000,644999100000
2023-09,003850,보령,68690000,693769000000
2023-10,003850,보령,68690000,618210000000
2023-11,003850,보령,68690000,653928800000
2023-12,003850,보령,68690000,816724100000
2024-01,003850,보령,68690000,833209700000
2024-02,003850,보령,68690000,816724100000
2024-03,003850,보령,68690000,888848600000
2024-04,003850,보령,68690000,765893500000
2024-05,003850,보령,68690000,706133200000
2024-06,003850,보령,68690000,659424000000
2024-07,003850,보령,68690000,717810500000
2024-08,003850,보령,68690000,813976500000
2024-09,003850,보령,68690000,743225800000
2024-10,003850,보령,68690000,764519700000
2024-11,003850,보령,86787207,883493767260
2024-12,003850,보령,86787207,893040360030
2025-01,003850,보령,86787207,885229511400
2025-02,003850,보령,86787207,867004197930
2025-03,003850,보령,86787207,752445084690
2025-04,003850,보령,86787207,735087643290
2025-05,003850,보령,85787207,749780189180
2025-06,003850,보령,85787207,706028713610
2025-07,003850,보령,85787207,725759771220
2025-08,003850,보령,85787207,716323178450
2025-09,003850,보령,85787207,748064445040
2025-10,003850,보령,85787207,757501037810
2025-11,003850,보령,85787207,766937630580
2025-12,003850,보령,85787207,772942735070
2020-01,003920,남양유업,720000,295920000000
2020-02,003920,남양유업,720000,272520000000
2020-03,003920,남양유업,720000,211680000000
2020-04,003920,남양유업,720000,231120000000
2020-05,003920,남양유업,720000,215640000000
2020-06,003920,남양유업,720000,204120000000
2020-07,003920,남양유업,720000,218880000000
2020-08,003920,남양유업,720000,196200000000
2020-09,003920,남양유업,720000,185400000000
2020-10,003920,남양유업,720000,183960000000
2020-11,003920,남양유업,720000,207360000000
2020-12,003920,남양유업,720000,205200000000
2021-01,003920,남양유업,720000,206640000000
2021-02,003920,남양유업,720000,212400000000
2021-03,003920,남양유업,720000,218160000000
2021-04,003920,남양유업,720000,231840000000
2021-05,003920,남양유업,720000,504000000000
2021-06,003920,남양유업,720000,544320000000
2021-07,003920,남양유업,720000,434160000000
2021-08,003920,남양유업,720000,406800000000
2021-09,003920,남양유업,720000,308520000000
2021-10,003920,남양유업,720000,328680000000
2021-11,003920,남양유업,720000,293400000000
2021-12,003920,남양유업,720000,293040000000
2022-01,003920,남양유업,720000,270360000000
2022-02,003920,남양유업,720000,283680000000
2022-03,003920,남양유업,720000,288720000000
2022-04,003920,남양유업,720000,292320000000
2022-05,003920,남양유업,720000,281520000000
2022-06,003920,남양유업,720000,263520000000
2022-07,003920,남양유업,720000,265680000000
2022-08,003920,남양유업,720000,278280000000
2022-09,003920,남양유업,720000,275400000000
2022-10,003920,남양유업,720000,261720000000
2022-11,003920,남양유업,720000,309600000000
2022-12,003920,남양유업,720000,352080000000
2023-01,003920,남양유업,720000,362160000000
2023-02,003920,남양유업,720000,406800000000
2023-03,003920,남양유업,720000,406080000000
2023-04,003920,남양유업,720000,356400000000
2023-05,003920,남양유업,720000,372240000000
2023-06,003920,남양유업,720000,385200000000
2023-07,003920,남양유업,720000,307800000000
2023-08,003920,남양유업,720000,335160000000
2023-09,003920,남양유업,720000,332640000000
2023-10,003920,남양유업,720000,331920000000
2023-11,003920,남양유업,720000,329400000000
2023-12,003920,남양유업,720000,437040000000
2024-01,003920,남양유업,720000,422640000000
2024-02,003920,남양유업,720000,419040000000
2024-03,003920,남양유업,720000,416160000000
2024-04,003920,남양유업,720000,372240000000
2024-05,003920,남양유업,720000,356400000000
2024-06,003920,남양유업,720000,417600000000
2024-07,003920,남양유업,720000,377280000000
2024-08,003920,남양유업,720000,348120000000
2024-09,003920,남양유업,720000,410400000000
2024-10,003920,남양유업,679731,469694121000
2024-11,003920,남양유업,6797310,462896811000
2024-12,003920,남양유업,6797310,399002097000
2025-01,003920,남양유업,6797310,451341384000
2025-02,003920,남양유업,6436810,487910198000
2025-03,003920,남양유업,6131346,428581085400
2025-04,003920,남양유업,6131346,466595430600
2025-05,003920,남양유업,6131346,462303488400
2025-06,003920,남양유업,6131346,394245547800
2025-07,003920,남양유업,6000000,374400000000
2025-08,003920,남양유업,6000000,340800000000
2025-09,003920,남양유업,6000000,328200000000
2025-10,003920,남양유업,6000000,309000000000
2025-11,003920,남양유업,6000000,310200000000
2025-12,003920,남양유업,6000000,300600000000
2020-01,003960,사조대림,9164467,131968324800
2020-02,003960,사조대림,9164467,132426548150
2020-03,003960,사조대림,9164467,111806497400
2020-04,003960,사조대림,9164467,131510101450
2020-05,003960,사조대림,9164467,144340355250
2020-06,003960,사조대림,9164467,126927867950
2020-07,003960,사조대림,9164467,130593654750
2020-08,003960,사조대림,9164467,140216345100
2020-09,003960,사조대림,9164467,128760761350
2020-10,003960,사조대림,9164467,122803857800
2020-11,003960,사조대림,9164467,147089695350
2020-12,003960,사조대림,9164467,149380812100
2021-01,003960,사조대림,9164467,142965685200
2021-02,003960,사조대림,9164467,154879492300
2021-03,003960,사조대림,9164467,166335076050
2021-04,003960,사조대림,9164467,171375532900
2021-05,003960,사조대림,9164467,247898832350
2021-06,003960,사조대림,9164467,253855735900
2021-07,003960,사조대림,9164467,246065938950
2021-08,003960,사조대림,9164467,279974466850
2021-09,003960,사조대림,9164467,256605076000
2021-10,003960,사조대림,9164467,254772182600
2021-11,003960,사조대림,9164467,211699187700
2021-12,003960,사조대림,9164467,231402791750
2022-01,003960,사조대림,9164467,238276142000
2022-02,003960,사조대림,9164467,258896192750
2022-03,003960,사조대림,9164467,270351776500
2022-04,003960,사조대림,9164467,300594517600
2022-05,003960,사조대림,9164467,285473147050
2022-06,003960,사조대림,9164467,224529441500
2022-07,003960,사조대림,9164467,228653451650
2022-08,003960,사조대림,9164467,249731725750
2022-09,003960,사조대림,9164467,217197867900
2022-10,003960,사조대림,9164467,217656091250
2022-11,003960,사조대림,9164467,233235685150
2022-12,003960,사조대림,9164467,248815279050
2023-01,003960,사조대림,9164467,256605076000
2023-02,003960,사조대림,9164467,242858375500
2023-03,003960,사조대림,9164467,231402791750
2023-04,003960,사조대림,9164467,245607715600
2023-05,003960,사조대림,9164467,260729086150
2023-06,003960,사조대림,9164467,238734365350
2023-07,003960,사조대림,9164467,233693908500
2023-08,003960,사조대림,9164467,262103756200
2023-09,003960,사조대림,9164467,241941928800
2023-10,003960,사조대림,9164467,255688629300
2023-11,003960,사조대림,9164467,296012284100
2023-12,003960,사조대림,9164467,286847817100
2024-01,003960,사조대림,9164467,302427411000
2024-02,003960,사조대림,9164467,329462588650
2024-03,003960,사조대림,9164467,326713248550
2024-04,003960,사조대림,9164467,349166192700
2024-05,003960,사조대림,9164467,398654314500
2024-06,003960,사조대림,9164467,833050050300
2024-07,003960,사조대림,9164467,624100202700
2024-08,003960,사조대림,9164467,530622639300
2024-09,003960,사조대림,9164467,482967410900
2024-10,003960,사조대림,9164467,401861877950
2024-11,003960,사조대림,9164467,367495126700
2024-12,003960,사조대림,9164467,372077360200
2025-01,003960,사조대림,9164467,363371116550
2025-02,003960,사조대림,9164467,373452030250
2025-03,003960,사조대림,9164467,345500405900
2025-04,003960,사조대림,9164467,349166192700
