month,ticker,name,excess_return
2022-11,000040,KR모터스,0.05624565593321413
2022-12,000040,KR모터스,-0.056924054054054055
2023-01,000040,KR모터스,-0.05466904761904766
2023-02,000040,KR모터스,-0.03866821092278724
2023-03,000040,KR모터스,-0.018486666666666665
2023-04,000040,KR모터스,0.326664246031746
2023-05,000040,KR모터스,-0.0028150000000000002
2023-06,000040,KR모터스,-0.11934957711442784
2023-07,000040,KR모터스,-0.14488022522522523
2023-08,000040,KR모터스,-0.044311082677165395
2023-09,000040,KR모터스,0.7485350410677617
2023-10,000040,KR모터스,-0.3992793679171551
2023-11,000040,KR모터스,-0.016598899676375355
2023-12,000040,KR모터스,-0.2982114238845145
2024-01,000040,KR모터스,-0.08943884543761638
2024-02,000040,KR모터스,0.41915918195718643
2024-03,000040,KR모터스,1.2014152419354838
2024-04,000040,KR모터스,0.0010166056910569138
2024-05,000040,KR모터스,-0.3255158430515063
2024-06,000040,KR모터스,-0.06456213653754181
2024-07,000040,KR모터스,-0.10066766055045875
2024-08,000040,KR모터스,0.005737076271186418
2024-09,000040,KR모터스,-0.061491862745098054
2024-10,000040,KR모터스,-0.06686404761904761
2024-11,000040,KR모터스,-0.15329919211195922
2024-12,000040,KR모터스,0.01775055243445689
2025-01,000040,KR모터스,-0.0706827716593245
2025-02,000040,KR모터스,-0.03783599290780147
2025-03,000040,KR모터스,-0.08314651960784318
2025-04,000040,KR모터스,0.1978716666666666
2025-05,000040,KR모터스,-0.03098305555555552
2025-06,000040,KR모터스,-0.07071655225019069
2025-07,000040,KR모터스,0.5016705036855037
2025-08,000040,KR모터스,-0.09673874183006535
2025-09,000040,KR모터스,-0.009184383273164853
2025-10,000040,KR모터스,-0.10014348484848482
2025-11,000040,KR모터스,-0.02823217741935487
2025-12,000040,KR모터스,-0.0682725879917184
2020-01,000050,경방,
2020-02,000050,경방,0.0011871491228070798
2020-03,000050,경방,-0.14962649890590807
2020-04,000050,경방,0.2847137103684662
2020-05,000050,경방,0.39944083333333325
2020-06,000050,경방,-0.1362242857142857
2020-07,000050,경방,-0.05834623966942152
2020-08,000050,경방,-0.07505140350877194
2020-09,000050,경방,-0.00053
2020-10,000050,경방,0.018430679304897286
2020-11,000050,경방,0.09713525193798454
2020-12,000050,경방,0.05030079096045206
2021-01,000050,경방,0.011638440860215154
2021-02,000050,경방,-0.04026313745019917
2021-03,000050,경방,0.09501818464730301
2021-04,000050,경방,-0.0041928787878787845
2021-05,000050,경방,0.14029107731305449
2021-06,000050,경방,-0.05041916666666671
2021-07,000050,경방,-0.046113201754386
2021-08,000050,경방,0.0031181372549019476
2021-09,000050,경방,0.010347344322344283
2021-10,000050,경방,-0.0369027173913044
2021-11,000050,경방,-0.02330055764411033
2021-12,000050,경방,0.05685897435897438
2022-01,000050,경방,0.01719765151515141
2022-02,000050,경방,0.04541273809523815
2022-03,000050,경방,0.08772386803185436
2022-04,000050,경방,-0.00430979623824453
2022-05,000050,경방,-0.035870361635220116
2022-06,000050,경방,-0.2034643973941368
2022-07,000050,경방,0.0716635544217687
2022-08,000050,경방,-0.04763320975918879
2022-09,000050,경방,-0.08990606905710495
2022-10,000050,경방,-0.04619312227074235
2022-11,000050,경방,0.006344086757990978
2022-12,000050,경방,-0.025494434389140303
2023-01,000050,경방,-0.012142592592592634
2023-02,000050,경방,0.023281557632398846
2023-03,000050,경방,-0.027451830601092922
2023-04,000050,경방,-0.01670643557422964
2023-05,000050,경방,-0.0208074242424242
2023-06,000050,경방,-0.04439743330118928
2023-07,000050,경방,-0.036187528504359544
2023-08,000050,경방,-0.07789445629552545
2023-09,000050,경방,-0.049124235095613
2023-10,000050,경방,-0.0643515880503145
2023-11,000050,경방,0.08242046901172533
2023-12,000050,경방,0.020212314814814808
2024-01,000050,경방,-0.03452087481146304
2024-02,000050,경방,0.008823076323987569
2024-03,000050,경방,-0.03406366243264044
2024-04,000050,경방,-0.0934698619388161
2024-05,000050,경방,0.0023699639580603837
2024-06,000050,경방,0.0114724239461104
2024-07,000050,경방,-0.09021193230505567
2024-08,000050,경방,-0.049216373239436666
2024-09,000050,경방,-0.09868015017232895
2024-10,000050,경방,0.01212754901960779
2024-11,000050,경방,-0.023469810789049902
2024-12,000050,경방,0.04193372807017537
2025-01,000050,경방,-0.014999258530183726
2025-02,000050,경방,-0.000780103668261518
2025-03,000050,경방,0.03436003715498932
2025-04,000050,경방,0.07467658218125957
2025-05,000050,경방,0.0407018390394674
2025-06,000050,경방,0.04581295029639753
2025-07,000050,경방,-0.02943014360313313
2025-08,000050,경방,-0.03552454697986572
2025-09,000050,경방,-0.01724194444444439
2025-10,000050,경방,-0.061200030559473456
2025-11,000050,경방,0.05944676536731634
2025-12,000050,경방,0.32001389830508475
2020-01,000080,하이트진로,
2020-02,000080,하이트진로,-0.11433916666666662
2020-03,000080,하이트진로,0.008568496240601516
2020-04,000080,하이트진로,0.20793277467411544
2020-05,000080,하이트진로,0.10883990883410366
2020-06,000080,하이트진로,0.21615666666666655
2020-07,000080,하이트진로,-0.051864863013698616
2020-08,000080,하이트진로,-0.11240335740072206
2020-09,000080,하이트진로,-0.018145176151761557
2020-10,000080,하이트진로,-0.07638873563218394
2020-11,000080,하이트진로,-0.046807823383084556
2020-12,000080,하이트진로,-0.0036765571205008276
2021-01,000080,하이트진로,0.0011115253793824215
2021-02,000080,하이트진로,0.07324521159874607
2021-03,000080,하이트진로,0.07549490875912408
2021-04,000080,하이트진로,-0.05467908412483037
2021-05,000080,하이트진로,0.1359050884744141
2021-06,000080,하이트진로,-0.048398964646464676
2021-07,000080,하이트진로,-0.08670606321839075
2021-08,000080,하이트진로,-0.03248866715045962
2021-09,000080,하이트진로,-0.006638668165917088
2021-10,000080,하이트진로,0.04910292232277531
2021-11,000080,하이트진로,-0.1674108333333333
2021-12,000080,하이트진로,0.038821839080459684
2022-01,000080,하이트진로,-0.02585978855721393
2022-02,000080,하이트진로,0.20986852040816328
2022-03,000080,하이트진로,0.05095295880149806
2022-04,000080,하이트진로,-0.005180340453938633
2022-05,000080,하이트진로,-0.045515091599642565
2022-06,000080,하이트진로,-0.13755488078541378
2022-07,000080,하이트진로,-0.019662976190476238
2022-08,000080,하이트진로,0.006258629476583994
2022-09,000080,하이트진로,-0.13340420765027325
2022-10,000080,하이트진로,-0.0346004716981132
2022-11,000080,하이트진로,0.016704844054581006
2022-12,000080,하이트진로,-0.02581455066921608
2023-01,000080,하이트진로,0.026470874103065936
2023-02,000080,하이트진로,-0.09414141951837769
2023-03,000080,하이트진로,-0.06562317294281729
2023-04,000080,하이트진로,-0.009397261904761936
2023-05,000080,하이트진로,0.026398483146067308
2023-06,000080,하이트진로,-0.05970022561863175
2023-07,000080,하이트진로,-0.06317351851851856
2023-08,000080,하이트진로,-0.04681486453201973
2023-09,000080,하이트진로,-0.02979531427099432
2023-10,000080,하이트진로,0.12190299408858295
2023-11,000080,하이트진로,0.03699333333333337
2023-12,000080,하이트진로,0.01516371417797882
2024-01,000080,하이트진로,-0.06951333333333332
2024-02,000080,하이트진로,-0.051906785714285676
2024-03,000080,하이트진로,0.018646465114338238
2024-04,000080,하이트진로,0.02897691176470599
2024-05,000080,하이트진로,-0.04800314133016631
2024-06,000080,하이트진로,0.05434476368159195
2024-07,000080,하이트진로,-0.023984803921568574
2024-08,000080,하이트진로,-0.007545192307692291
2024-09,000080,하이트진로,-0.019576545893719773
2024-10,000080,하이트진로,0.03919070843570839
2024-11,000080,하이트진로,-0.016686776729559802
2024-12,000080,하이트진로,-0.06850287480063799
2025-01,000080,하이트진로,-0.025966407103825175
2025-02,000080,하이트진로,-0.008146248688352549
2025-03,000080,하이트진로,0.012511558927000909
2025-04,000080,하이트진로,0.003071874674987106
2025-05,000080,하이트진로,0.042913593291946946
2025-06,000080,하이트진로,0.01773531353135315
2025-07,000080,하이트진로,-0.019005291262135914
2025-08,000080,하이트진로,-0.05875762345679013
2025-09,000080,하이트진로,-0.004581967713787061
2025-10,000080,하이트진로,-0.013510223097112833
2025-11,000080,하이트진로,-0.003084634891131161
2025-12,000080,하이트진로,-0.021690388091440728
2020-01,000100,유한양행,
2020-02,000100,유한양행,-0.019354457186544344
2020-03,000100,유한양행,0.06926345794392519
2020-04,000100,유한양행,-0.7947381368267832
2020-05,000100,유한양행,0.10018314510427717
2020-06,000100,유한양행,-0.025558169556840083
2020-07,000100,유한양행,0.1319160671936758
2020-08,000100,유한양행,0.16879446771378703
2020-09,000100,유한양행,-0.04232104477611939
2020-10,000100,유한양행,-0.07373538940809964
2020-11,000100,유한양행,0.08181377450980386
2020-12,000100,유한양행,0.1656024016563147
2021-01,000100,유한양행,-0.12562477807367955
2021-02,000100,유한양행,-0.05673909056316596
2021-03,000100,유한양행,0.0157115322580645
2021-04,000100,유한양행,0.020229920634920562
2021-05,000100,유한양행,0.02137960601347846
2021-06,000100,유한양행,-0.03999298706240487
2021-07,000100,유한양행,-0.024270957474907543
2021-08,000100,유한양행,0.014052056277056184
2021-09,000100,유한양행,-0.01664166666666668
2021-10,000100,유한양행,-0.026687093495934944
2021-11,000100,유한양행,-0.03580259738452974
2021-12,000100,유한양행,0.07356113033448665
2022-01,000100,유한양행,-0.08955099436392909
2022-02,000100,유한양행,0.02548593345111893
2022-03,000100,유한양행,0.0041501778542742725
2022-04,000100,유한양행,0.04505787671232878
2022-05,000100,유한양행,-0.01273579514457174
2022-06,000100,유한양행,-0.07435768211920533
2022-07,000100,유한양행,0.030337023809523918
2022-08,000100,유한양행,-0.019306871395617112
2022-09,000100,유한양행,-0.046270751173708914
2022-10,000100,유한양행,0.09876413443830578
2022-11,000100,유한양행,-0.026199704570791512
2022-12,000100,유한양행,-0.023417945205479424
2023-01,000100,유한양행,-0.08854766899766896
2023-02,000100,유한양행,0.004761516889738619
2023-03,000100,유한양행,-0.04270986401012013
2023-04,000100,유한양행,0.13563908761528334
2023-05,000100,유한양행,0.026698888888888838
2023-06,000100,유한양행,0.01561808038223711
2023-07,000100,유한양행,0.20562093818984553
2023-08,000100,유한양행,-0.005712226027397249
2023-09,000100,유한양행,0.038203791208791284
2023-10,000100,유한양행,-0.24577489665787158
2023-11,000100,유한양행,0.06493758420441346
2023-12,000100,유한양행,0.11941326943991307
2024-01,000100,유한양행,-0.14238155038759692
2024-02,000100,유한양행,0.13565434684684693
2024-03,000100,유한양행,0.13509636251236393
2024-04,000100,유한양행,-0.0589484148196436
2024-05,000100,유한양행,-0.05259625690607733
2024-06,000100,유한양행,0.17300292635658912
2024-07,000100,유한양행,0.16406434899052333
2024-08,000100,유한양행,0.49090656779661007
2024-09,000100,유한양행,0.008679184397163137
2024-10,000100,유한양행,-0.02992756194483402
2024-11,000100,유한양행,-0.17052429764479696
2024-12,000100,유한양행,0.0330544295205083
2025-01,000100,유한양행,0.0821179951185494
2025-02,000100,유한양행,-0.06178858024691357
2025-03,000100,유한양행,-0.10644792384468142
2025-04,000100,유한양행,0.03999620879120886
2025-05,000100,유한양행,-0.08557395577035735
2025-06,000100,유한양행,-0.003025439437519989
2025-07,000100,유한양행,0.1313823128598849
2025-08,000100,유한양행,-0.0409175423370025
2025-09,000100,유한양행,0.04737504038179151
2025-10,000100,유한양행,-0.011197602854743943
2025-11,000100,유한양행,0.031875805084745676
2025-12,000100,유한양행,-0.08070852459016395
2020-01,000120,CJ대한통운,
2020-02,000120,CJ대한통운,-0.08662227168949772
2020-03,000120,CJ대한통운,0.01789659176029967
2020-04,000120,CJ대한통운,0.08760196078431363
2020-05,000120,CJ대한통운,0.08727867117117127
2020-06,000120,CJ대한통운,-0.022249130434782594
2020-07,000120,CJ대한통운,-0.02906642857142858
2020-08,000120,CJ대한통운,-0.010293921568627417
2020-09,000120,CJ대한통운,0.1710871617161717
2020-10,000120,CJ대한통운,-0.10193511737089199
2020-11,000120,CJ대한통운,0.04021318443051212
2020-12,000120,CJ대한통운,-0.0035587148594377884
2021-01,000120,CJ대한통운,0.014647406847935534
2021-02,000120,CJ대한통운,-0.024232023809523835
2021-03,000120,CJ대한통운,0.11543615853658547
2021-04,000120,CJ대한통운,-0.06324653005464477
2021-05,000120,CJ대한통운,-0.009139689018464492
2021-06,000120,CJ대한통운,0.040757303921568705
2021-07,000120,CJ대한통운,-0.006148884180790909
2021-08,000120,CJ대한통운,-0.028967424242424274
2021-09,000120,CJ대한통운,-0.1059048245614035
2021-10,000120,CJ대한통운,-0.0725662581699346
2021-11,000120,CJ대한통운,-0.1275047300469484
2021-12,000120,CJ대한통운,0.015295698924731168
2022-01,000120,CJ대한통운,-0.08034924603174608
2022-02,000120,CJ대한통운,0.0679496839080459
2022-03,000120,CJ대한통운,0.04334150537634416
2022-04,000120,CJ대한통운,-0.051368050193050206
2022-05,000120,CJ대한통운,0.05156636178861779
2022-06,000120,CJ대한통운,-0.12120111969111967
2022-07,000120,CJ대한통운,0.020123991228070133
2022-08,000120,CJ대한통운,0.015161548640915496
2022-09,000120,CJ대한통운,-0.23938746835443034
2022-10,000120,CJ대한통운,-0.030179867256637127
2022-11,000120,CJ대한통운,0.0028999488054606876
2022-12,000120,CJ대한통운,0.05708475113122173
2023-01,000120,CJ대한통운,-0.04023658840270371
2023-02,000120,CJ대한통운,-0.09712169992609017
2023-03,000120,CJ대한통운,-0.024893490412076683
2023-04,000120,CJ대한통운,-0.03774463808927826
2023-05,000120,CJ대한통운,0.05425374189364464
2023-06,000120,CJ대한통운,-0.06550835378323105
2023-07,000120,CJ대한통운,-0.060579956369982556
2023-08,000120,CJ대한통운,0.09286083333333343
2023-09,000120,CJ대한통운,0.021076115335868208
2023-10,000120,CJ대한통운,-0.06367439768976903
2023-11,000120,CJ대한통운,0.4871119104084322
2023-12,000120,CJ대한통운,0.12173260167992919
2024-01,000120,CJ대한통운,0.06476339622641514
2024-02,000120,CJ대한통운,-0.08680614752086405
2024-03,000120,CJ대한통운,-0.07925239281886384
2024-04,000120,CJ대한통운,0.06412896214099209
2024-05,000120,CJ대한통운,-0.1570323694942904
2024-06,000120,CJ대한통운,-0.08580069993571202
2024-07,000120,CJ대한통운,0.03294350683491062
2024-08,000120,CJ대한통운,-0.04537709390862948
2024-09,000120,CJ대한통운,-0.015393677978084169
2024-10,000120,CJ대한통운,-0.059506367704976734
2024-11,000120,CJ대한통운,-0.06973401100987091
2024-12,000120,CJ대한통운,0.02805086385836375
2025-01,000120,CJ대한통운,-0.05690320300157973
2025-02,000120,CJ대한통운,0.17055733082706762
2025-03,000120,CJ대한통운,-0.0802556196581196
2025-04,000120,CJ대한통운,-0.03804953843182695
2025-05,000120,CJ대한통운,-0.03574801282051281
2025-06,000120,CJ대한통운,0.08499800995024875
2025-07,000120,CJ대한통운,0.01629163615560635
2025-08,000120,CJ대한통운,-0.0637652528089888
2025-09,000120,CJ대한통운,0.006419066866267464
2025-10,000120,CJ대한통운,-0.023339338875692756
2025-11,000120,CJ대한통운,0.10598720873786398
2025-12,000120,CJ대한통운,0.034124578313253016
2020-01,000150,두산,
2020-02,000150,두산,-0.1110536802232855
2020-03,000150,두산,-0.4022636917562724
2020-04,000150,두산,0.207450499001996
2020-05,000150,두산,-0.06871282218091701
2020-06,000150,두산,0.010128297872340496
2020-07,000150,두산,0.249505
2020-08,000150,두산,-0.02259526315789474
2020-09,000150,두산,0.008081410118406938
2020-10,000150,두산,-0.005862845962291021
2020-11,000150,두산,0.18615611230329052
2020-12,000150,두산,-0.052987896323086175
2021-01,000150,두산,-0.019542302798982166
2021-02,000150,두산,-0.09283495136186772
2021-03,000150,두산,0.07032204983922825
2021-04,000150,두산,0.2648602652652652
2021-05,000150,두산,0.38251805907173
2021-06,000150,두산,0.09454650839054166
2021-07,000150,두산,0.00995015412748162
2021-08,000150,두산,-0.07501541709755255
2021-09,000150,두산,0.11220749534450646
2021-10,000150,두산,0.0334657128514056
2021-11,000150,두산,0.0526538915857605
2021-12,000150,두산,0.08672427035330256
2022-01,000150,두산,-0.18234009887005653
2022-02,000150,두산,0.17393240683229816
2022-03,000150,두산,-0.08471377386196768
2022-04,000150,두산,-0.1377134615384615
2022-05,000150,두산,-0.0580720397178916
2022-06,000150,두산,-0.17506371900826445
2022-07,000150,두산,-0.0032344047619047786
2022-08,000150,두산,0.18254352288984257
2022-09,000150,두산,-0.022788067632850222
2022-10,000150,두산,-0.04814768803945746
2022-11,000150,두산,0.2543176098191214
2022-12,000150,두산,-0.1488103905447071
2023-01,000150,두산,0.11143676293622141
2023-02,000150,두산,0.08782607631389498
2023-03,000150,두산,-0.033554735973597385
2023-04,000150,두산,-0.05070900493701054
2023-05,000150,두산,0.041176416309012934
2023-06,000150,두산,-0.07179086502226795
2023-07,000150,두산,0.1725083554083884
2023-08,000150,두산,0.10125285211267614
2023-09,000150,두산,-0.03956962585034015
2023-10,000150,두산,-0.34636710870844367
2023-11,000150,두산,0.23489655913978486
2023-12,000150,두산,0.016608140608034755
2024-01,000150,두산,-0.04225028753993609
2024-02,000150,두산,0.006010012934220179
2024-03,000150,두산,0.7059053754578754
2024-04,000150,두산,-0.023464611468381604
2024-05,000150,두산,0.34972106533158237
2024-06,000150,두산,0.050528891585760495
2024-07,000150,두산,-0.19635672043010757
2024-08,000150,두산,-0.1484517857142857
2024-09,000150,두산,0.1311109308807134
2024-10,000150,두산,0.18031252212389373
2024-11,000150,두산,-0.03994231712385703
2024-12,000150,두산,0.31876935664939554
2025-01,000150,두산,0.11132465686274513
2025-02,000150,두산,0.13318838028169025
2025-03,000150,두산,-0.0952874224806202
2025-04,000150,두산,0.03547850427350436
2025-05,000150,두산,0.605813576331686
2025-06,000150,두산,0.3421956284153005
2025-07,000150,두산,-0.08585646341463417
2025-08,000150,두산,-0.07018713394342767
2025-09,000150,두산,-0.03589273809523809
2025-10,000150,두산,0.7521972982131855
2025-11,000150,두산,-0.07894557692307687
2025-12,000150,두산,-0.11046748858447483
2020-01,000210,대림산업,
2020-02,000210,대림산업,-0.10594410493827162
2020-03,000210,대림산업,0.015721724137930933
2020-04,000210,대림산업,0.19475336951605607
2020-05,000210,대림산업,0.04711393208475223
2020-06,000210,대림산업,-0.10885236186348866
2020-07,000210,대림산업,0.016515935601458056
2020-08,000210,대림산업,0.03774178016726403
2020-09,000210,대림산업,-0.10985105868814735
2020-10,000210,대림산업,0.007225271317829471
2020-11,000210,대림산업,0.025101858974358883
2020-12,000210,대림산업,0.03695333333333342
2021-01,000210,DL,-0.2655185742971887
2021-02,000210,DL,0.4176102868852458
2021-03,000210,DL,0.011143193641618603
2021-04,000210,DL,0.08073785714285718
2021-05,000210,DL,-0.1325286398872446
2021-06,000210,DL,-0.02599772939504666
2021-07,000210,DL,-0.014249166666666707
2021-08,000210,DL,-0.08420852344740182
2021-09,000210,DL,0.04915086445366533
2021-10,000210,DL,-0.13505818511198947
2021-11,000210,DL,-0.14838495814307462
2021-12,000210,DL,0.08666666666666657
2022-01,000210,DL,-0.08308597290640395
2022-02,000210,DL,0.07948506112104947
2022-03,000210,DL,0.012231699779249516
2022-04,000210,DL,0.010262908496731987
2022-05,000210,DL,0.13280807081313944
2022-06,000210,DL,0.008461509971509861
2022-07,000210,DL,-0.0850216302303714
2022-08,000210,DL,0.02568647435897435
2022-09,000210,DL,-0.14447223552894214
2022-10,000210,DL,0.0707734293193717
2022-11,000210,DL,0.11591085365853654
2022-12,000210,DL,-0.14240488372093027
2023-01,000210,DL,0.02752207207207215
2023-02,000210,DL,-0.03731289617486341
2023-03,000210,DL,-0.09793806734578382
2023-04,000210,DL,-0.07493347873671048
2023-05,000210,DL,-0.07763805358948438
2023-06,000210,DL,-0.10019942622950817
2023-07,000210,DL,-0.05262513720742531
2023-08,000210,DL,-0.02972409235668789
2023-09,000210,DL,0.10956044502617794
2023-10,000210,DL,-0.0030308333333333333
2023-11,000210,DL,0.12640509803921568
2023-12,000210,DL,0.06789749999999997
2024-01,000210,DL,0.08859302204928654
2024-02,000210,DL,-0.15437431818181815
2024-03,000210,DL,0.10215618347338942
2024-04,000210,DL,0.012323292141951745
2024-05,000210,DL,0.03458068352059934
2024-06,000210,DL,0.06391783694344169
2024-07,000210,DL,-0.05187770727580369
2024-08,000210,DL,-0.18245280249110324
2024-09,000210,DL,-0.04930607736804044
2024-10,000210,DL,-0.07083771899886236
2024-11,000210,DL,-0.1576029884004884
2024-12,000210,DL,-0.0891793689788054
2025-01,000210,DL,0.008675116033755334
2025-02,000210,DL,0.044573356807511746
2025-03,000210,DL,-0.03215953288490285
2025-04,000210,DL,-0.0005875012840266714
2025-05,000210,DL,0.3594442948717949
2025-06,000210,DL,0.03296158192090392
2025-07,000210,DL,0.10060508733624461
2025-08,000210,DL,-0.22969027227722771
2025-09,000210,DL,-0.10068211538461537
2025-10,000210,DL,0.10614644144144145
2025-11,000210,DL,0.0031122881899872494
2025-12,000210,DL,-0.04033417624521072
2020-01,000220,유유제약,
2020-02,000220,유유제약,-0.10144251455604077
2020-03,000220,유유제약,-0.010538737864077666
2020-04,000220,유유제약,0.08269999999999993
2020-05,000220,유유제약,0.053739475867270015
2020-06,000220,유유제약,0.15399643776824035
2020-07,000220,유유제약,0.16679124535315984
2020-08,000220,유유제약,0.08231254777070061
2020-09,000220,유유제약,-0.05935352941176472
2020-10,000220,유유제약,-0.15677666666666668
2020-11,000220,유유제약,0.0920534259259259
2020-12,000220,유유제약,-0.010716158192090347
2021-01,000220,유유제약,-0.11689668949771692
2021-02,000220,유유제약,-0.08956978682170548
2021-03,000220,유유제약,-0.22765154255319145
2021-04,000220,유유제약,0.20003552863436114
2021-05,000220,유유제약,-0.12057681957186547
2021-06,000220,유유제약,0.016264879214459488
2021-07,000220,유유제약,0.0036033974358973767
2021-08,000220,유유제약,-0.09044597378277153
2021-09,000220,유유제약,-0.09267309203142539
2021-10,000220,유유제약,-0.0834891275236918
2021-11,000220,유유제약,-0.15168756289308172
2021-12,000220,유유제약,0.2388492063492064
2022-01,000220,유유제약,-0.12774473004694842
2022-02,000220,유유제약,0.15440938660801573
2022-03,000220,유유제약,0.025636412859560063
2022-04,000220,유유제약,-0.08028501236093939
2022-05,000220,유유제약,-0.009332857941834418
2022-06,000220,유유제약,-0.17471703653585924
2022-07,000220,유유제약,0.11276045144571739
2022-08,000220,유유제약,-0.0871747026431718
2022-09,000220,유유제약,-0.08893403424291067
2022-10,000220,유유제약,0.06425883128295251
2022-11,000220,유유제약,0.016981024162548156
2022-12,000220,유유제약,0.0019765266558965772
2023-01,000220,유유제약,-0.00449105037513396
2023-02,000220,유유제약,-0.023820644122383234
2023-03,000220,유유제약,-0.029177456140350846
2023-04,000220,유유제약,0.012501869369369298
2023-05,000220,유유제약,-0.05273180532445919
2023-06,000220,유유제약,-0.12026967016929369
2023-07,000220,유유제약,-0.04068674603174601
2023-08,000220,유유제약,-0.01843641752577314
2023-09,000220,유유제약,-0.05326678010471205
2023-10,000220,유유제약,-0.050439874127159126
2023-11,000220,유유제약,0.20069703703703706
2023-12,000220,유유제약,0.012448782051281996
